id,title,year,journal_name,conf_name
225337742,Bose-Einstein condensates- new form of quantum matter,1996,Czechoslovak Journal of Physics,
27840725,8. LASER COOLING AND TRAPPING OF NEUTRAL ATOMS,1996,Experimental Methods in The Physical Sciences,
26281840,On the possibility of a superfluid transition in a Fermi gas of neutral particles at ultralow temperatures,1996,Jetp Letters,
438835588,Laser Cooling and Trapping of Neutral Atoms,1996,Shinku,
184138648,Atom Holography,1997,,Quantum Electronics and Laser Science Conference
423214596,Interferometry with Metastable Rare Gas Atoms,1997,,
325285210,PHYSICS OF OUR DAYS: Bose-Einstein condensates,1997,Physics-Uspekhi,
129915841,Bose-Einstein Condensation of Lithium - The Role of Interactions,1997,,
192414203,Theory of Bose-Einstein condensation for trapped atoms,1997,"Philosophical transactions - Royal Society. Mathematical, physical and engineering sciences",
421726098,Gaussian Time-Dependent Variational Principle for Bosons,1997,Annals of Physics,
81024264,Classical and Nonclassical Atom Optics,1997,,
160878338,Variational study of dilute Bose condensate in a harmonic trap,1997,Journal of Low Temperature Physics,
414224803,Nonexponential decay of an atomic excited state in the presence of a Bose-Einstein condensate,1997,Physics Letters A,
361478992,Temperature-dependent scaling fields and quantum criticality within the Wilson renormalization group approach,1997,Physica A-statistical Mechanics and Its Applications,
16503035,Holographic manipulation of an atomic beam,1997,Materials Science and Engineering B-advanced Functional Solid-state Materials,
343496924,Nonlinear dynamics of a Bose condensed gas,1997,Physics Letters A,
239763365,Bose-Einstein condensation,1997,American Journal of Physics,
164715988,Phase dynamics and Bose-roken symmetry in atomic Bose-Einstein condensates,1997,Philosophical Transactions of the Royal Society A,
15675040,Bose-Einstein condensation of an ideal gas in a parabolic trap,1997,Jetp Letters,
140951443,MANIPULATING EXTERNAL DEGREES OF FREEDOM WITH INTENSE LIGHT : LASER FOCUSING AND TRAPPING OF MOLECULES,1997,Journal of Chemical Physics,
231083109,Bose-Einstein Condensation in a Confined Geometry with and without a Vortex,1997,Journal of the Physical Society of Japan,
371604234,Bose-Einstein condensation,1997,Proceedings of the National Academy of Sciences of the United States of America,
351713321,Bose-Einstein condensation of lithium,1997,,
482933425,Bose-Einstein condensates,1997,Physics-Uspekhi,
116464792,A more accurate analysis of Bose-Einstein condensation in harmonic traps,1997,Physics Letters A,
234552592,On the 75th birthday of N G Basov,1997,Quantum Electronics,
119502869,Laser cooling and trapping of neutral atoms,1997,Progress in Quantum Electronics,
62008193,Bose-Einstein-Kondensate -eine neue Form von Quantenmaterie,1997,Physikalische Blätter,
60388091,PHENOMENOLOGICAL THEORY OF MODE COLLAPSE-REVIVAL IN A CONFINED BOSE GAS,1997,Physics Letters A,
339233587,Quantum statistics of coherently driven Bose-Einstein Condensate,1997,Optics Communications,
367874745,Characterizing the coherence of Bose-Einstein condensates and atom lasers,1997,Optics Express,
106071144,Interference of Bose condensates: testing the paradigm of broken gauge symmetry,1997,Materials Science and Engineering B-advanced Functional Solid-state Materials,
390753470,Quantum theory of an atomic parametric oscillator,1997,Physics Letters A,
197223853,Temperature-selective trapping of atoms in a dark state by means of quantum interference,1997,Optics Letters,
60521385,ASYMPTOTIC EQUATIONS FOR RESONANT DYNAMICS IN POSITION-DEPENDENT MAGNETIC FIELDS,1997,Physics Letters A,
390766,Atome im Doppeltopf-otential gefangen. Interferenz zwischen zwei Bose-instein-ondensaten,1997,Physik in Unserer Zeit,
218689502,Loading atoms into a surface trap: simulations of an experimental scheme,1997,Optics Communications,
317368978,Long-range interaction of the 39K(4s)+39K(4p) asymptote by photoassociative spectroscopy. I. The 0g�?pure long-range state and the long-range potential constants,1997,Journal of Chemical Physics,
258616795,Observation of Interference Between Two Bose Condensates,1997,Science,
345477320,Superfluidity in the new quantum statistical approach,1997,Physica A-statistical Mechanics and Its Applications,
182843774,Robust Algorithms for Solving Stochastic Partial Differential Equations,1997,Journal of Computational Physics,
468757080,The creation and study of Bose-Einstein condensation in a dilute atomic vapour,1997,Philosophical Transactions of the Royal Society A,
253462003,Evaporative cooling of an ideal Bose-Einstein gas in an anharmonic parabolic confinement potential,1997,Solid State Communications,
268559027,Vibrational Raman spectrum of a degenerate boson gas,1997,Optics Communications,
1215902,Magneto-optical trap for sodium atoms operating on the D1 line,1997,Optics Communications,
374589383,Bose-Einstein condensation of finite number of confined particles,1997,Solid State Communications,
96069737,Degenerate slightly nonideal Bose gas in a parabolic trap,1997,Jetp Letters,
363067699,Optical trapping and manipulation of neutral particles using lasers,1997,Proceedings of the National Academy of Sciences of the United States of America,
121115123,Laser deceleration and trapping of metastable helium atoms.,1997,Optics Communications,
11099417,Standing wave diffraction with a beam of slow atoms,1997,Journal of Modern Optics,
402801437,Coherence of bose condensates,1997,Journal of Modern Optics,
414771505,Quantum dynamics of the phase of a Bose-Einstein condensate,1997,Journal of Modern Optics,
384268138,Maxwell- Demon at work: Two types of Bose condensate fluctuations in power-law traps,1997,Optics Express,
153626198,LASER TRAPPING OF RADIOACTIVE ATOMS,1997,Annual Review of Nuclear and Particle Science,
288211489,Particle number fluctuations in an ideal Bose gas,1997,Journal of Modern Optics,
243143847,Theory of Bose-Einstein Condensation for Trapped Atoms,1997,,
97022785,Cooling and Trapping of Potassium,1998,,European Quantum Electronics Conference
232178995,Bose-Einstein condensates in spatially periodic potentials,1998,,European Quantum Electronics Conference
454792681,Kinetic evolution of trapped Bose gas in evaporative cooling,1998,,International Quantum Electronics Conference
56277000,Continuous evaporative loading of an atom trap using an optically guided atomic fountain,1998,,International Quantum Electronics Conference
293904887,Optical signature of interacting degenerate fermions in a trap,1998,,International Quantum Electronics Conference
125369296,Measuring The Multiparticle State Of A Two-Mode Bose-Einstein Condensate,1998,,International Quantum Electronics Conference
493683492,Characterizing the coherence of Bose-Einstein condensates and atom lasers,1998,,International Quantum Electronics Conference
426261977,Simultaneous trapping of sodium and rubidium atoms,1998,,International Quantum Electronics Conference
266675812,Flow of a weakly-interacting Bose condensate,1998,,International Quantum Electronics Conference
75125170,Bose-Einstein condensation in a Ioffe-Pritchard trap,1998,,International Quantum Electronics Conference
154077390,Dark-spot atomic beam slowing to load magneto-optical traps,1998,,International Quantum Electronics Conference
95782254,Quantum dynamics of a degenerate Bose gas: a P-representation approach,1998,,International Quantum Electronics Conference
456065495,Quantenfeldtheorie der atomaren Bewegung von Gasen in elektromagnetischen Resonatoren,1998,,
323094376,Near-Field Optical Atom Manipulation: Toward Atom Photonics,1998,,
384349385,Excitation Spectrum in a Cylindrical Bose-Einstein Condensate,1998,Journal of the Physical Society of Japan,
167423772,"Atoms in Optical Lattices: Cooling, Trapping and Squeezing Atoms with Light",1998,Advances in Quantum Chemistry,
181407933,λ-transition in low dimensional systems with SUq(2) symmetry,1998,Physics Letters A,
344773328,Inter-Condensate Tunneling in Bose-Einstein Condensates with Feshbach Resonances,1998,arXiv: Condensed Matter,
326289014,Spin domains in ground-state Bose-Einstein condensates,1998,Nature,
107200547,Magnetic Trapping of Neutral Particles: A Study of a Physically Realistic Model,1998,arXiv: Quantum Physics,
491670222,Evidence for a Bose-Einstein condensate in liquid 4He from quantum evaporation,1998,Nature,
368933222,Magnetic trapping of calcium monohydride molecules at millikelvin temperatures,1998,Nature,
289727054,"Inhomogeneous quantum liquids: Statics, dynamics, and thermodynamics",1998,,
30606154,Observation of Feshbach resonances in a Bose-Einstein condensate,1998,Nature,
399867699,Bose-Einstein-Kondensation ultrakalter Atome,1998,,
289030024,Adaptive phase retrieval of nonlinear waves,1998,Optics Communications,
311909868,Condensate Fluctuations in Trapped Bose Gases: Canonical vs. Microcanonical Ensemble,1998,Annals of Physics,
308496034,Studies of two-species Bose-Einstein condesation,1998,Optics Express,
182189144,Critical number of atoms for the magnetically trapped Bose-Einstein condensate with negative s-wave scattering length,1998,Physics Letters A,
225780941,Charged vector bosons in a magnetic field at a finite temperature,1998,Theoretical and Mathematical Physics,
170092309,Dark-hollow-beam gravito-optical atom trap above an apex of a hollow optical fibre,1998,Optics Communications,
293097780,Bose-Einstein condensation with a BCS model interaction,1998,Physics Letters A,
97018611,Stability of the relative phase between the components of a divided Bose condensate,1998,Optics Communications,
370471912,Condensation of Interacting Bosons with Reduced Number Fluctuation,1998,Journal of the Physical Society of Japan,
317057527,Oscillation frequencies for a Bose condensate in a triaxial magnetic trap,1998,Physics Letters A,
54063455,Fast loading of a magneto-optical trap from a pulsed thermal source,1998,Journal of Applied Physics,
230628640,Collapses of Wavefunctions in Multi-Dimensional Coupled Nonlinear Schrodinger Equations under Harmonic Potentials,1998,Journal of the Physical Society of Japan,
117294347,Low temperature physics without a cryostat: laser cooling and trapping of atoms,1998,Low Temperature Physics,
499848224,Finite-temperature excitations in a dilute Bose-condensed gas,1998,Physics Reports,
270663359,Bose-Einstein condensation under external conditions,1998,Physics Letters A,
221042240,Thermodynamic properties of a trapped interacting Bose gas,1998,Physica A-statistical Mechanics and Its Applications,
194294607,"Superfluidity, superconductivity and magnetism in mesoscopics",1998,Physics-Uspekhi,
225425069,The one-dimensional soliton state of Bose-Einstein condensate,1998,Optics Communications,
252291353,Fluorescence imaging efficiency of cold atoms in free fall,1998,Applied Optics,
119691797,Singularity Formation and Self-Similar Solution in the Magnetically Trapped Bose-Einstein Condensate,1998,Journal of the Physical Society of Japan,
214468865,Macroscopic Quantum Interference from Atomic Tunnel Arrays,1998,Science,
338686469,BOSE-EINSTEIN CONDENSATION OF ATOMIC HYDROGEN,1998,Applied Physics B,
200661106,Bose-Einstein condensation in nonuniform media,1998,Physics Letters A,
318096785,Recent experiments with Bose-condensed gases at JILA,1998,High-power lasers and applications,
269759140,ULTRACOLD PHOTOASSOCIATIVE SPECTROSCOPY OF HETERONUCLEAR ALKALI-METAL DIATOMIC MOLECULES,1998,Journal of Chemical Physics,
192713588,Dynamics of cold atoms in a quadrupole magnetic trap with an orbiting potential,1998,Journal of Experimental and Theoretical Physics,
13092941,Bose-Einstein condensation in dilute atomic gases,1998,Solid State Communications,
292014372,Effective Field Theory Approach to Bose-Einstein Condensation,1998,International Journal of Modern Physics B,
182942085,Quantum nondemolition measurement of the atom number of a Bose-Einstein condensate,1998,Physics Letters A,
357949362,Bose-Einstein Condensation with Internal Degrees of Freedom in Alkali Atom Gases,1998,Journal of the Physical Society of Japan,
317447169,Soliton Propagation in a Bose-Einstein Condensate,1998,Journal of the Physical Society of Japan,
144857181,On the reduction of the critical velocity in a model of a superfluid Bose-gas with boundary interactions,1998,Physics Letters A,
95163461,The physics of trapped dilute-gas Bose-Einstein condensates,1998,Physics Reports,
228013711,A variation path-integral approach to the thermodynamical properties of a finite number of trapped 87Rb atoms,1998,Solid State Communications,
465863760,Stability of the solution of the nonlinear Schrodinger equation for Bose-Einstein condensation,1998,Physics Letters A,
353629069,Thermodynamics of a Weakly Interacting Bose-Einstein Gas,1998,Annals of Physics,
236284190,Bose-Einstein condensates in spatially periodic potentials,1998,Physical Review A,
341348606,Josephson array of mesoscopic objects. Modulation of system properties through the chemical potential,1998,Journal of Experimental and Theoretical Physics,
25195267,Numerical analysis of Bose-Einstein condensation in a three-dimensional harmonic oscillator potential,1998,American Journal of Physics,
84588911,Experimental studies of Bose-Einstein condensation,1998,Optics Express,
362462507,Investigations on finite ideal quantum gases,1998,Physica A-statistical Mechanics and Its Applications,
242814691,Strong correlation effect in the second harmonic generation of a Bose-Einstein condensate,1998,,
121929681,Bose-Einstein condensation in magnetic traps. Introduction to the theory,1998,Physics-Uspekhi,
71173267,Booster for ultra-fast loading of atom traps,1998,Optics Communications,
107865515,Spectroscopic evaluation of Yb/sup 3+/-doped glasses for optical refrigeration,1998,IEEE Journal of Quantum Electronics,
167161795,Quantum state of a trapped Bose-Einstein condensate,1998,Physics Letters A,
86051256,Bosonic stimulation in the formation of a Bose-Einstein condensate,1998,Science,
132164334,Заряженные векторные бозоны в магнитном поле при конечной температуре@@@Charged vector bosons in a magnetic field at a finite temperature,1998,,
48640162,Evidence for a BoseEinstein condensate in liquid 4He from quantum evaporation,1998,Nature,
381333828,Spectroscopic properties of Yb3+-doped glasses important for Optical Refrigeration,1998,,
301332434,Spatial correlation diagnostics for atoms in optical lattices,1999,,Quantum Electronics and Laser Science Conference
222726799,Macroscopic quantum fluctuations in the Josephson oscillations between two weakly linked Bose-Einstein condensates,1999,,Quantum Electronics and Laser Science Conference
144030598,Semiclassical dynamics in spinor condensates,1999,,Quantum Electronics and Laser Science Conference
67590625,Realization of Bose-Einstein condensation in a rubidium vapor using a simple double magneto-optical trap,1999,,Conference on Lasers and Electro-Optics
488911329,Superfluidity and Feshbach Resonances in BEC,1999,,
472402036,Anisotropic Expansion of Finite Temperature Bose Gases Emergence of Interaction Effects Between Condensed and Non-Condensed Atoms,1999,,
447101254,Phase-Coherent Amplification of Matter Waves,1999,Science,
127484036,Universal description of the He3 system at low energy,1999,,
206459722,Predicted signatures of rotating Bose-Einstein condensates,1999,Nature,
127673671,Preparing topological states of a Bose-Einstein condensate,1999,Nature,
350139970,Two-Component Bose-Einstein Condensation,1999,,
333473027,Atomic Matter Wave Amplification by Optical Pumping,1999,Advances in Atomic Molecular and Optical Physics,
469552950,PATH INTEGRAL CENTROID MOLECULAR DYNAMICS METHOD FOR BOSE AND FERMI STATISTICS : FORMALISM AND SIMULATION,1999,Chemical Physics Letters,
206139691,Stability of the D-Dimensional Nonlinear Schrodinger Equation under Confined Potential,1999,Journal of the Physical Society of Japan,
134539601,Experimental Studies of Bose-Einstein Condensation,1999,Physics Today,
273384971,Experiments on Bose-Einstein condensation,1999,Rivista Del Nuovo Cimento,
276673694,Highly accurate ab initio calculation of the interaction potential for two sodium atoms with parallel spins,1999,Journal of Chemical Physics,
288580043,BOSON JOSEPHSON JUNCTION WITH TRAPPED ATOMS,1999,International Journal of Modern Physics B,
194441164,Stability of a Two-Component Bose-Einstein Condensate,1999,Journal of the Physical Society of Japan,
85098295,Vortex Stabilization in Dilute Bose-Einstein Condensate Under Rotation,1999,Journal of the Physical Society of Japan,
222623114,Inference of Planck action constant by a classical fluctuative postulate holding for stable microscopic and macroscopic dynamical systems,1999,Physica A-statistical Mechanics and Its Applications,
54836443,Single-particle excitations and the order parameter for a trapped superfluid Fermi gas,1999,Jetp Letters,
277412633,Interference of two Bose-Einstein condensates with collision and dissipation,1999,Physics Letters A,
430431317,SPIN-GAUGE SYMMETRY AND THE SUPERCURRENTS OF THE ALKALI ATOMIC GAS IN A MAGNETIC TRAP,1999,Physics Letters A,
224394713,The stability of a quantized vortex in a dilute Bose gas confined to a toroidal trap,1999,Physica B-condensed Matter,
69497640,Pulsed Evaporative Cooling for Trapped Highly Charged Ions,1999,Journal of the Physical Society of Japan,
149166402,Feshbach resonances in atomic Bose-Einstein condensates,1999,Physics Reports,
100113038,Ground State of a Bose-Einstein Condensate under Axially Symmetric Magnetic Trap,1999,Journal of the Physical Society of Japan,
75509200,Nanofabrication via atom optics,1999,Applied Surface Science,
125756080,Superradiant Rayleigh Scattering from a Bose-Einstein Condensate,1999,Science,
480367320,The Theory of Bose-Einstein Condensation of Dilute Gases,1999,Physics Today,
490449743,Bose-Einstein condensation and superfluidity of a weakly-interacting photon gas in a nonlinear Fabry-Perot cavity,1999,Physics Letters A,
377685113,TRAPPED BOSE GAS: MEAN-FIELD APPROXIMATION AND BEYOND,1999,International Journal of Modern Physics B,
96554853,Pattern formation and competition in nonlinear optics,1999,Physics Reports,
401016518,Can the LiH molecule bind He atoms? A computational experiment,1999,Chemical Physics Letters,
1649874,Bose-Einstein condensation in an external potential at zero temperature: Solitary-wave theory,1999,Journal of Mathematical Physics,
195223048,Upravlenie neitral'nymi chastitsami,1999,Physics-Uspekhi,
257755211,Statistical mechanics and path integrals for a finite number of bosons,1999,Solid State Communications,
181416113,Bose-Einstein Condensation of Atoms with Attractive Interaction,1999,International Journal of Modern Physics B,
431746754,Interferencing intensity in two Bose-Einstein condensates with Josephson-like coupling,1999,Physica A-statistical Mechanics and Its Applications,
95943825,Classical quasiparticle dynamics and chaos in trapped Bose condensates,1999,Physica D: Nonlinear Phenomena,
100995072,STRING PICTURE OF BOSE-EINSTEIN CONDENSATION,1999,Modern Physics Letters B,
92594237,Output coupling of a Bose-Einstein condensate formed in a TOP trap,1999,Journal of Physics B,
283566824,Ionizing Collisions in the Optical Lattice of Metastable Krypton and Argon Atoms,1999,Journal of the Physical Society of Japan,
446215289,Lazernoe okhlazhdenie i plenenie neitral'nykh atomov,1999,Physics-Uspekhi,
88625088,II Homodyne Detection and Quantum-State Reconstruction,1999,Progress in Optics,
204878880,Thermodynamic fermion-boson symmetry in harmonic oscillator potentials,1999,Physica A-statistical Mechanics and Its Applications,
20707999,A Variational Sum-Rule Approach to Collective Excitations of a Trapped Bose-Einstein Condensate,1999,Journal of the Physical Society of Japan,
86949658,"Atom Cooling, Trapping, and Quantum Manipulation,",1999,Reviews of Modern Physics,
136012849,Light speed reduction to 17 metres per second in an ultracold atomic gas,1999,Nature,
491478278,Dynamic Properties of Dilute Bose-Einstein Condensates,1999,,
473479098,Measurements of relative phase and quantum beat note between Bose-Einstein condensates,1999,,
343189030,Bose-Einstein Condensation in Trapped Atomic Gases,1999,,
304787673,References and Bibliography,1999,,
156862371,Quantum Structure of Three Coupled Atomic Bose-Einstein Condensates,1999,,
461766160,Probing quantum statistical mechanics with Bose gases,1999,,
377758485,Nonequilibrium Time Evolution of the Condensed State of a Fixed Number of Interacting Bosons,1999,,
262293086,Quantum Computation with Bose-Einstein Condensates,1999,,
416270007,ULTRACOLD COLLISIONS FOR BOSE-EINSTEIN CONDENSATION,1999,"Philosophical transactions - Royal Society. Mathematical, physical and engineering sciences",
313796521,Black holes in Bose-Einstein condensates,1999,Physical Review Letters,
178621021,Spin domains in ground state spinor Bose-Einstein condensates,1999,arXiv: Statistical Mechanics,
336377810,Dissipative Dynamics of an Open Bose Einstein Condensate,1999,arXiv: Mesoscale and Nanoscale Physics,
225943300,Spin domains in ground state spinor Bose-Einstein condensates,1999,Nature,
443148956,Atom optics with Bose-Einstein condensates,2000,,Quantum Electronics and Laser Science Conference
441023074,Open Quantum Dynamics of Mesoscopic Bose-Einstein Condensates,2000,,
309872482,Ein planarer de Broglie-Wellenleiter,2000,,
442381648,Neutral Atom Traps for Bose-Einstein Condensation,2000,,
393270807,Vortex lattices in a stirred Bose-Einstein condensate,2000,arXiv: Statistical Mechanics,
40792110,Formation of Cold (T �?1 K) Molecules,2000,Advances in Atomic Molecular and Optical Physics,
351559940,On Condensations in the Bogoliubov Weakly Imperfect Bose Gas,2000,Journal of Statistical Physics,
186782133,Density profiles and collective excitations of a trapped two-component Fermi vapour,2000,European Physical Journal D,
432000172,Trapped Bose condensate in a gravitational field,2000,Jetp Letters,
346795381,Evanescent-wave mirrors for cold atoms,2000,,
390464888,Optical Dipole Traps for Neutral Atoms,2000,Advances in Atomic Molecular and Optical Physics,
34619540,Reproducing kernel technique for extracting accurate potentials from spectral data: Potential curves of the two lowest states X 1Σg+ and a 3Σu+ of the sodium dimer,2000,Journal of Chemical Physics,
215682157,Grey Solitons in Bose-Einstein Condensates as Mesoscopic Particles,2000,,
105177986,Measurement of the spatial coherence of a trapped Bose gas at the phase transition,2000,Nature,
438360612,Multifrequency evaporative cooling to Bose-Einstein condensation in a high magnetic field,2000,Physical Review A,
270489658,Molecules in a bose-einstein condensate,2000,Science,
286797304,The specific heat of a trapped Fermi gas: an analytical approach,2000,Physics Letters A,
483489320,Probing first-order spatial coherence of a Bose-Einstein condensate,2000,Journal of Modern Optics,
359580133,Vortex state structure of a Bose condensate in an asymmetric trap,2000,Physica B-condensed Matter,
349583344,A model with coexistence of two kinds of Bose condensation,2000,Journal of Physics A,
397299497,Resonances and chaos in the collective oscillations of a trapped Bose condensate,2000,Physics Letters A,
356481955,Superfluid phase transition in trapped atomic Fermi gas,2000,Jetp Letters,
443814031,Solitary waves in Bose-condensed atomic clouds with attractive interactions,2000,Physica B-condensed Matter,
66936077,Coherent and incoherent dynamics of a dilute exciton system,2000,Solid State Communications,
186381201,The spectral properties of non-condensate particles in Bose-condensed atomic hydrogen,2000,Physics Letters A,
21155115,Scheme for state-selective formation of highly rotationally excited diatomic molecules,2000,Journal of Chemical Physics,
448291310,Vortex dynamics in a parabolically confined Bose-Einstein condensate,2000,Solid State Communications,
36892997,Double Phase Transitions in Magnetized Spinor Bose-Einstein Condensation,2000,Journal of the Physical Society of Japan,
27096922,1D toy model for magnetic trapping,2000,American Journal of Physics,
41533110,Statistical Mechanics of Bosonic Systems,2000,Modern Physics Letters B,
459849865,Kinetics of the Dephasing and the Condensation of Excitons,2000,Physica Status Solidi B-basic Solid State Physics,
350593277,Two-component Bose-Einstein condensates and their stability,2000,Physica A-statistical Mechanics and Its Applications,
16962917,Vortices in a stirred Bose-Einstein condensate,2000,Journal of Modern Optics,
57410499,A Monte Carlo formulation of the Bogolubov theory,2000,Journal of Modern Optics,
375386378,Interaction of an optically dense bose condensate with a resonant laser pulse,2000,Technical Physics Letters,
11856895,Output from Bose condensates in tunnel arrays: the role of mean-field interactions and of transverse confinement,2000,Physics Letters A,
287276971,EXPERIMENTAL ASPECTS OF BOSE-EINSTEIN CONDENSATION,2000,Modern Physics Letters B,
211699502,The enhancement of spontaneous and induced transition rates by a Bose-Einstein condensate,2000,Journal of Modern Optics,
32479200,Quantum expulsion of impurities from a Bose condensate,2000,Physica B-condensed Matter,
101187820,Stability analysis of the D-dimensional nonlinear Schrodinger ¨ equation with trap and two- and three-body interactions,2000,Physics Letters A,
455620562,Bogoliubov dispersion relation for a `photon fluid': Is this a superfluid?,2000,Optics Communications,
499209525,Atomlaser: Aus Bose-instein-ondensaten lassen sich kohärente Materiewellen auskoppeln,2000,Physikalische Blätter,
340394972,Schematic phase diagram and collective excitations in the collisional regime for trapped boson-ermion mixtures at zero temperature,2000,Physics Letters A,
441267456,Bose-Einstein condensation in dilute atomic gases: atomic physics meets condensed matter physics,2000,Physica B-condensed Matter,
301412310,A gapless theory of Bose-Einstein condensation in dilute gases at finite temperature,2000,Journal of Physics B,
411981868,Bose-Einstein condensation thermodynamics of a trapped gas with attractive interaction,2000,Physica A-statistical Mechanics and Its Applications,
265294781,MAGNETIC SUSCEPTIBILITY OF THE NONRELATIVISTIC BOSON GAS,2000,Modern Physics Letters B,
360955850,Magnetic trapping of neutral particles: Classical and quantum-mechanical study of a Ioffe-Pritchard type trap,2000,Journal of Applied Physics,
287013651,Coherence properties of a continuous atom laser,2000,Journal of Modern Optics,
235260041,Quantum expulsion of impurities from a Bose-Einstein condensate,2000,Physics Letters A,
491043068,TIME-DEPENDENT VARIATIONAL APPROACH TO BOSE-EINSTEIN CONDENSATION,2000,International Journal of Modern Physics B,
130082929,Quantum computing with neutral atoms,2000,Journal of Modern Optics,
321505435,Manipulation of Bose-Einstein condensates by dipole potentials,2000,Journal of Modern Optics,
226898961,Dynamics of Magnetically Trapped Boson-Fermion Mixtures,2000,Journal of the Physical Society of Japan,
60157809,Atom optics: matter and waves in harmony,2000,"Philosophical transactions - Royal Society. Mathematical, physical and engineering sciences",
252099201,Quantum kinetic theory of trapped atomic gases,2000,arXiv: Statistical Mechanics,
225926143,Atoms and wires: toward atom chips,2000,IEEE Journal of Quantum Electronics,
230642409,Dissipative dynamics of an open Bose Einstein condensate,2000,Optics Communications,
74463640,Bose-Einstein condensation in atomic hydrogen,2000,Physica B-condensed Matter,
213015311,FINITE-TEMPERATURE EFFECTS IN BOSE-EINSTEIN CONDENSATES,2000,Modern Physics Letters B,
428882448,Ground state of a Bose-Einstein condensate which scatters coherently laser radiation,2000,European Physical Journal D,
57931904,Limits of validity for a semiclassical mean-field two-fluid model for Bose-Einstein condensation thermodynamics,2000,Physica A-statistical Mechanics and Its Applications,
145557447,Toward a tomographic picture of a Bose-Einstein condensate,2000,Journal of The Optical Society of America A-optics Image Science and Vision,
18042845,Entangling neutral atoms for quantum information processing,2000,Journal of Modern Optics,
466407565,Generating Solitons by Phase Engineering of a Bose-Einstein Condensate,2000,Science,
336307423,STABILITY OF BOSE-EINSTEIN CONDENSATES CONFINED IN TRAPS,2000,International Journal of Modern Physics B,
1568722,The Theory of Everything,2000,Proceedings of the National Academy of Sciences of the United States of America,
344825733,"History of optical trapping and manipulation of small-neutral particle, atoms, and molecules",2000,IEEE Journal of Selected Topics in Quantum Electronics,
258792074,Weakly Coupled Macroscopic Quantum Systems: Likeness with Difference,2000,,
189099034,DYNAMICS OF COLLAPSE OF A CONFINED BOSE GAS,2000,Journal of the mechanical behavior of materials,
103275652,The loop-gas approach to BoseEinstein condensation for trapped particles,2000,American Journal of Physics,
347301294,Manipulation of atomic and molecular motion with pulsed lasers,2000,,
496446519,Coherence properties of a continuous atom laser,2000,arXiv: Statistical Mechanics,
259541734,A Monte Carlo Formulation of the Bogolubov Theory,2000,arXiv: Statistical Mechanics,
122361442,Density profiles and collective excitations of a trapped two-component Fermi vapour,2000,European Physical Journal D,
361852256,Manipulating Bose-Einstein condensates with laser light,2001,,International Symposium on Physical Design
