id,title,year,journal_name,conf_name
301735050,On Connectivity and Capacity of Wireless Mesh Networks,2007,,International Conference on Communications
260426517,Connectivity of Wireless Sensor Networks with Unreliable Links,2007,,International Conference on Communications
26922011,An exploration of geographic routing with k-hop based searching in wireless sensor networks,2008,,International Conference on Communications
32347150,K-connectivity of cognitive radio networks,2012,,International Conference on Communications
321458967,On the Connectivity of Large-Scale Hybrid Wireless Networks,2010,,International Conference on Communications
344003713,Localized routing for wireless ad hoc networks,2003,,International Conference on Communications
121079405,Network connectivity with heterogeneous mobility,2012,,International Conference on Communications
344711800,Partial Connectivity of Multi-hop Two-Dimensional Finite Hybrid Wireless Networks,2010,,International Conference on Communications
488448279,Capacity vs. delivery delay in MANETs with power control and f-cast relay,2012,,International Conference on Communications
33964643,On the connectivity properties of wireless multi-hop networks,2008,,International Conference on Communications
374020020,Properties of 1-D Infrastructure-Based Wireless Multi-Hop Networks,2010,,International Conference on Communications
220900743,Connectivity of Finite Wireless Networks with Random Communication Range Nodes,2009,,International Conference on Communications
112688817,On the connectivity of large multi-channel cognitive radio networks,2012,,International Conference on Communications
101450936,Impact of Region-Based Faults on the Connectivity of Wireless Networks in Log-Normal Shadow Fading Model,2011,,International Conference on Communications
140862047,Designing Securely Connected Wireless Sensor Networks in the Presence of Unreliable Links,2011,,International Conference on Communications
192448146,Lifetime Optimization for Wireless Sensor Networks Using the Nonlinear Battery Current Effect,2009,,International Conference on Communications
11959215,On the Devolution of Large-Scale Sensor Networks in the Presence of Random Failures,2008,,International Conference on Communications
305364187,Robust wireless ad hoc networks,2003,,International Conference on Communications
423011151,The Impacts of Physical Layer Parameters on the Connectivity of Ad-Hoc Networks,2006,,International Conference on Communications
20628743,Improving the Connectivity of Heterogeneous Multi-Hop Wireless Networks,2011,,International Conference on Communications
85542423,Exposure-Path Prevention in Directional Sensor Networks Using Sector Model Based Percolation,2009,,International Conference on Communications
70352292,On the Connectivity and Average Delay of Mobile Ad Hoc Networks,2006,,International Conference on Communications
358767841,Expander Graph based Key Distribution Mechanisms in Wireless Sensor Networks,2006,,International Conference on Communications
427090537,Very sharp transitions in one-dimensional MANETs,2006,,International Conference on Communications
64882936,Homogeneous vs heterogeneous clustered sensor networks: a comparative study,2004,,International Conference on Communications
1831371,Minimizing energy and maximizing network lifetime multicasting in wireless ad hoc networks,2005,,International Conference on Communications
453907326,Multihop network capacity estimation,2004,,International Conference on Communications
185556040,Connectivity and Coverage in Finite TETRA System,2010,,International Conference on Pervasive Computing
35280395,On Exploring the Secure Connectivity of Wireless Ad Hoc Networks,2013,,International Conference on Pervasive Computing
262434191,On the connectivity of bluetooth-based ad hoc networks,2007,,European Conference on Parallel Processing
109778733,Oblivious interference scheduling,2009,,Principles of Distributed Computing
38871340,Fast flooding over Manhattan,2010,,Principles of Distributed Computing
450278722,On connectivity properties of large-scale sensor networks,2004,,"Sensor, Mesh and Ad Hoc Communications and Networks"
11399934,Analysis of Wireless Ad-Hoc and Sensor Networks in Finite Regime,2008,,"Sensor, Mesh and Ad Hoc Communications and Networks"
437298609,LEARN: Localized Energy Aware Restricted Neighborhood Routing for Ad Hoc Networks,2006,,"Sensor, Mesh and Ad Hoc Communications and Networks"
487848398,The energy-limited capacity of wireless networks,2004,,"Sensor, Mesh and Ad Hoc Communications and Networks"
156772208,Trade-offs of source location protection in globally attacked sensor networks: A case analysis,2011,,"Sensor, Mesh and Ad Hoc Communications and Networks"
307055523,Single-copy routing in intermittently connected mobile networks,2004,,"Sensor, Mesh and Ad Hoc Communications and Networks"
319045888,Capacity Bounds for Large Scale Wireless Ad Hoc Networks Under Gaussian Channel Model,2009,,"Sensor, Mesh and Ad Hoc Communications and Networks"
83713175,A scalable framework for distributed time synchronization in multi-hop sensor networks,2005,,"Sensor, Mesh and Ad Hoc Communications and Networks"
301521071,Analysis of ad-hoc networks connectivity considering shadowing radio model,2009,,Advances in Mobile Multimedia
117631547,Fast decentralized averaging via multi-scale gossip,2010,,Distributed Computing in Sensor Systems
243044394,The Inter-cluster Routing Algorithm of Clustering Data Collection Protocol in WSNs,2008,,International Symposium on Computer Science and Computational Technology
21968315,SYNC-NET: distributed time synchronization in clustered sensor networks,2008,,Communications and Mobile Computing
323635992,Placing and maintaining a core node in wirelessad hoc networks,2010,,Communications and Mobile Computing
108289906,Local vs. Global Scalability in Ad Hoc and Sensor Networks,2009,,Scalable Information Systems
95681206,Software acceleration of floating-point multiplication using runtime code generation �?Student paper,2013,,International Conference on Energy Aware Computing
152857318,Directional versus omnidirectional antennas for energy consumption and k -connectivity of networks of sensors,2004,,International Conference on Principles of Distributed Systems
135405372,Maximizing the number of broadcast operations in static random geometric ad-hoc networks,2007,,International Conference on Principles of Distributed Systems
38939466,Gradational power control in multi-channel multi-radio wireless ad hoc networks,2010,,IEEE International Conference on Pervasive Computing and Communications
96430125,The quality of source location protection in globally attacked sensor networks,2011,,IEEE International Conference on Pervasive Computing and Communications
282884478,Percolation in multi-channel secondary cognitive radio networks under the SINR model,2014,,IEEE International Symposium on Dynamic Spectrum Access Networks
62793889,Making MANET Energy Efficient,2011,,Global Mobile Congress
205467909,Data dissemination in low duty-cycle multi-channel multi-hop wireless sensor networks,2010,,International Conference on Computer Engineering and Technology
357685718,"Location, location, location: Border effects in interference limited ad hoc networks",2015,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
83009783,On range matrices and wireless networks in d dimensions,2005,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
370634840,Effect of limited topology knowledge on opportunistic forwarding in ad hoc wireless networks,2010,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
6525399,Modeling Search Costs in Wireless Sensor Networks,2007,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
425865422,Finite random geometric graphs by circular and square coverage,2009,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
456352008,Percolation on the information theoretic secure SINR graph: Upper and lower bounds,2014,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
470246179,Dual Radio Networks: Capacity and Connectivity,2007,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
172174969,Distributed Symmetric Function Computation in Noisy Wireless Sensor Networks with Binary Data,2006,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
485786212,Analysis of Finite Unreliable Sensor Grids,2006,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
79743729,Distributed topology control of wireless networks,2005,,"Modeling and Optimization in Mobile, Ad-Hoc and Wireless Networks"
108433038,Contention-free MAC protocols for wireless sensor networks,2004,,International Conference on Distributed Computing
382979680,Distributed Energy-conserving Routing Protocols for Sensor Networks,2002,,Hawaii International Conference on System Sciences
401588683,Distributed energy-conserving routing protocols,2003,,Hawaii International Conference on System Sciences
398212343,Randomized Initialization of a Wireless Multihop Network,2005,,Hawaii International Conference on System Sciences
320743674,On selection of optimal transmission power for ad hoc networks,2003,,Hawaii International Conference on System Sciences
100398622,Maximizing battery life routing in wireless ad hoc networks,2004,,Hawaii International Conference on System Sciences
93547982,Effective Integration of Reliable Routing Mechanism and Energy Efficient Node Placement Technique for Low Power IoT Networks,2017,,"IEEE International Conference on High Performance Computing, Data, and Analytics"
304126725,Regional gossip routing for wireless ad hoc networks,2003,,Local Computer Networks
173250244,Connectivity Analysis Under Shadowing in Wireless Networks with Data Correlation Topology Control,2009,,International Symposium on Wireless Pervasive Computing
11886604,Improvement of Connectivity in Mobile Ad Hoc Networks by Adding Static Nodes Based on a Realistic Mobility Model,2009,,International Conference on Machine Vision
305416215,A distributed data gathering algorithm for wireless sensor networks with uniform architecture,2006,,"Performance Evaluation of Wireless Ad Hoc, Sensor, and Ubiquitous Networks"
24460021,Notice of Retraction The Non-uniform Property of Energy Consumption and its Solution to the Wireless Sensor Network,2010,,International Workshop on Education Technology and Computer Science
435586765,Connectivity dynamics for vehicular ad-hoc networks in signalized road systems,2009,,International Teletraffic Congress
399662220,Asymptotic connectivity of low duty-cycled wireless sensor networks,2005,,Military Communications Conference
113831911,SER-based connectivity of fading ad-hoc networks,2005,,Military Communications Conference
487002850,Augmenting ad hoc networks for data aggregation and dissemination,2009,,Military Communications Conference
261622842,Maximizing sensor network lifetime: analysis and design guidelines,2004,,Military Communications Conference
114571166,Finding the number of clusters minimizing energy consumption of wireless sensor networks,2006,,International Conference on Computational Science and Its Applications
75081068,Content delivery with spatial caching scheme in mobile wireless networks,2006,,International Conference on Computational Science and Its Applications
289541368,Analysis for Power Control and Security Architecture for Wireless Ad-Hoc Network,2010,,International Conference on Contemporary Computing
383225214,Network capacity of wireless ad hoc networks with delay constraint,2005,,Mobile Ad-hoc and Sensor Networks
33432670,On the Spectral Characteristics of Ad Hoc Networks and their Mobility Properties,2011,,Mobile Ad-hoc and Sensor Networks
468652968,A Delay-Constrained and Maximum Lifetime Data Gathering Algorithm for Wireless Sensor Networks,2009,,Mobile Ad-hoc and Sensor Networks
87751559,Scheduling Wireless Links with Successive Interference Cancellation,2012,,International Conference on Computer Communications and Networks
127409400,A modified random way-point model equalized for the node crowding effect,2005,,International Conference on Computer Communications and Networks
299691998,On the Connectivity of Finite Wireless Networks with Multiple Base Stations,2008,,International Conference on Computer Communications and Networks
320849592,Delay and Capacity Optimization in Multi-radio Multi-channel Wireless Mesh Networks,2008,,"International Performance, Computing, and Communications Conference"
427427694,New tight upper bounds on the capacity for general deterministic dissemination in wireless ad hoc networks,2015,,"International Performance, Computing, and Communications Conference"
448202907,Improving connectivity of wireless ad hoc networks,2005,,International Conference on Mobile and Ubiquitous Systems: Networking and Services
416641370,Capacity of Cache Enabled Content Distribution Wireless Ad Hoc Networks,2014,,Mobile Adhoc and Sensor Systems
265948016,Broadcast capacity for wireless ad hoc networks,2008,,Mobile Adhoc and Sensor Systems
187652539,Critical Power for Vanishing of Isolated Nodes in Wireless Networks with Log-Normal Shadowing,2013,,Mobile Adhoc and Sensor Systems
114821504,On Connectivity in a General Random Intersection Graph.,2016,,Analytic Algorithmics and Combinatorics
88427527,On connectivity in ad hoc networks under jamming using directional antennas and mobility,2004,,Wired/Wireless Internet Communications
442020217,Distributed Power Control Algorithm with Multi-QoS Constraints for Wireless Sensor Networks,2008,,"International Conference on Networking, Sensing and Control"
74775929,Racetrack: an approximation algorithm for the mobile sink routing problem,2010,,"Ad-Hoc, Mobile and Wireless Networks"
16904216,GAMesh: Automatic Placement of Wireless Mesh Nodes Via Genetic Algorithms,2008,,Network-Based Information Systems
44055763,Optimal Transmission Range in Sleeping Wireless Networks,2017,,Network-Based Information Systems
425166699,The Problem of Joint Scheduling and Power Assignment in Wireless Sensor Networks,2013,,Advanced Information Networking and Applications
13907751,A reward based method to wireless sensor network clustering,2009,,International Conference on Application of Information and Communication Technologies
394052366,Lifetime optimization using variable battery capacities and nonuniform density deployment in wireless sensor networks,2007,,International Symposium on Computer and Information Sciences
293074327,Connectivity of Random High Dimensional Geometric Graphs,2013,,"International Workshop and International Workshop on Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques"
119487024,Throughput Analysis of One-Hop-Relay Random Underwater Network with Mobile Nodes,2015,,International Conference on UnderWater Networks and Systems
325446328,On the connectivity of wireless networks with multiple directional antennas,2012,,International Conference on Networks
396631499,The HMM-based Modeling for the Energy Level Prediction in Wireless Sensor Networks,2007,,Conference on Industrial Electronics and Applications
413321272,Simulationsbasierte Konnektivitätsanalyse von gleich- und normalverteilten drahtlosen Sensornetzen,2003,,Kommunikation in Verteilten Systemen
212484624,Multimedia Contents Caching Scheme in Mobile Ad-Hoc Network,2014,,Multimedia and Ubiquitous Engineering
113564617,Multimedia Caching Strategy Based on Popularity in Mobile Ad-Hoc Network,2015,,Multimedia and Ubiquitous Engineering
67578009,The Complexity of Connectivity in Wireless Networks,2006,,IEEE International Conference Computer and Communications
256784524,Fault-Tolerance in Sensor Networks: A New Evaluation Metric,2006,,IEEE International Conference Computer and Communications
193652389,Reliable Broadcast in Wireless Networks with Probabilistic Failures,2007,,IEEE International Conference Computer and Communications
106050984,Relay Placement for Higher Order Connectivity in Wireless Sensor Networks,2006,,IEEE International Conference Computer and Communications
469519044,Connectivity and Capacity of Multi-Channel Wireless Networks with Channel Switching Constraints,2007,,IEEE International Conference Computer and Communications
23223349,Broadcasting in Sensor Networks: The Role of Local Information,2006,,IEEE International Conference Computer and Communications
8723729,Collaboration Improves the Connectivity of Wireless Networks,2006,,IEEE International Conference Computer and Communications
256847654,Node isolation probability for heterogeneous overlaid wireless networks,2016,,IEEE International Conference Computer and Communications
395377617,Sensor networks: towards a theory of computation and communication of functions of measurements to a fusion center,2004,,International Zurich Seminar on Digital Communications
342189550,COMMIT: a sender-centric truthful and energy-efficient routing protocol for ad hoc networks with selfish nodes,2005,,International Parallel and Distributed Processing Symposium
147330774,Dynamic adaptive redundancy for quality-of-service control in wireless sensor networks,2009,,International Parallel and Distributed Processing Symposium
72000984,Unit disk graph and physical interference model: Putting pieces together,2009,,International Parallel and Distributed Processing Symposium
46160929,Power-aware localized routing in wireless networks,2000,,International Parallel and Distributed Processing Symposium
250082582,Connectivity of wireless multihop networks in a shadow fading environment,2003,,Modeling Analysis and Simulation of Wireless and Mobile Systems
343411250,A statistical analysis of the long-run node spatial distribution in mobile ad hoc networks,2002,,Modeling Analysis and Simulation of Wireless and Mobile Systems
291822755,Minimum-energy broadcast in random-grid ad-hoc networks: approximation and distributed algorithms,2008,,Modeling Analysis and Simulation of Wireless and Mobile Systems
45568304,The power of choice in random walks: an empirical study,2006,,Modeling Analysis and Simulation of Wireless and Mobile Systems
407616852,Topology control with better radio models: implications for energy and multi-hop interference,2005,,Modeling Analysis and Simulation of Wireless and Mobile Systems
454869674,Supple: a flexible probabilistic data dissemination protocol for wireless sensor networks,2010,,Modeling Analysis and Simulation of Wireless and Mobile Systems
58056471,Three-dimensional greedy routing in large-scale random wireless sensor networks,2013,,Ad Hoc Networks
319742101,A density-driven publish subscribe service for mobile ad-hoc networks,2013,,Ad Hoc Networks
495472726,"Unreliable sensor grids: coverage, connectivity and diameter",2005,,Ad Hoc Networks
488048578,Geometric connectivity of vehicular ad hoc networks: analytical characterization,2007,,Ad Hoc Networks
103092903,Analytical and simulative performance evaluation of cluster-based multihop ad hoc networks,2003,,Ad Hoc Networks
306570930,Aging analysis in large-scale wireless sensor networks,2008,,Ad Hoc Networks
41598602,"Design guidelines for wireless sensor networks: communication, clustering and aggregation",2004,,Ad Hoc Networks
440581410,Connectivity of Wireless Sensor Networks with Constant Density,2004,,Ad Hoc Networks
168864852,On-line disjoint path routing for network capacity maximization in energy-constrained ad hoc networks,2007,,Ad Hoc Networks
470331265,Efficient route discovery in hybrid networks,2009,,Ad Hoc Networks
289449437,Connectivity for multiple multicast trees in ad hoc networks,2004,,Ad Hoc Networks
20039570,Local connectivity for heterogeneous overlaid wireless networks,2017,,Ad Hoc Networks
55272977,Approximate Conditional Distributions of Distances between Nodes in a Two-Dimensional Sensor Network,2009,,Analytical and Stochastic Modeling Techniques and Applications
66299919,Computationally efficient scheduling with the physical interference model for throughput improvement in wireless mesh networks,2006,,ACM/IEEE International Conference on Mobile Computing and Networking
407355464,Throughput scalability of wireless hybrid networks over a random geometric graph,2005,,ACM/IEEE International Conference on Mobile Computing and Networking
22931638,Online power-aware routing in wireless Ad-hoc networks,2001,,ACM/IEEE International Conference on Mobile Computing and Networking
173796011,On the interdependence of routing and data compression in multi-hop sensor networks,2002,,ACM/IEEE International Conference on Mobile Computing and Networking
267171949,Fundamental relationship between NodeDensity and delay in wireless ad hoc networks with unreliable links,2011,,ACM/IEEE International Conference on Mobile Computing and Networking
242722419,Throughput capacity of random ad hoc networks with infrastructure support,2003,,ACM/IEEE International Conference on Mobile Computing and Networking
419210915,On k-coverage in a mostly sleeping sensor network,2004,,ACM/IEEE International Conference on Mobile Computing and Networking
281065594,Reliable density estimates for coverage and connectivity in thin strips of finite length,2007,,ACM/IEEE International Conference on Mobile Computing and Networking
137934279,Reactive routing overhead in networks with unreliable nodes,2003,,ACM/IEEE International Conference on Mobile Computing and Networking
89876035,Multicast capacity for large scale wireless ad hoc networks,2007,,ACM/IEEE International Conference on Mobile Computing and Networking
154412587,On the critical phase transition time of wireless multi-hop networks with random failures,2008,,ACM/IEEE International Conference on Mobile Computing and Networking
302528018,Mobility increases the connectivity of K-hop clustered wireless networks,2009,,ACM/IEEE International Conference on Mobile Computing and Networking
1686056,Investigating upper bounds on network lifetime extension for cell-based energy conservation techniques in stationary ad hoc networks,2002,,ACM/IEEE International Conference on Mobile Computing and Networking
138142940,Capacity of Content-Centric Hybrid Wireless Networks,2017,,International Conference on Machine Learning
480311476,Location-unaware sensing range assignment in sensor networks,2007,,Next Generation Internet
109129956,The state of the art in cross-layer design for wireless sensor networks,2005,,Next Generation Internet
497221045,Fast message dissemination in random geometric ad-hoc radio networks,2007,,International Symposium on Algorithms and Computation
202386251,RAPID: Reliable Probabilistic Dissemination in Wireless Ad-Hoc Networks,2007,,Symposium on Reliable Distributed Systems
120484650,Region-based connectivity - a new paradigm for design of fault-tolerant networks,2009,,High Performance Switching and Routing
292401083,Network localization by Shadow Edges,2013,,European Control Conference
284105033,On the Role of Mobility and Network Coding on Multi-message Gossip in Random Geometric Graph,2016,,Dependable Autonomic and Secure Computing
418011489,On the critical total power for asymptotic k-connectivity in wireless networks,2005,,International Conference on Computer Communications
39572793,Max-flow min-cut theorem and faster algorithms in a circular disk failure model,2014,,International Conference on Computer Communications
426844354,On the Connectivity Analysis over Large-Scale Hybrid Wireless Networks,2010,,International Conference on Computer Communications
482224335,Information Propagation Speed in Mobile and Delay Tolerant Networks,2009,,International Conference on Computer Communications
165036719,Connectivity of large-scale Cognitive Radio Ad Hoc Networks,2012,,International Conference on Computer Communications
481798790,On the Absence of Isolated Nodes in Wireless Ad-Hoc Networks with Unreliable Links - a Curious Gap,2010,,International Conference on Computer Communications
339581904,"Multicast capacity, delay and delay jitter in intermittently connected mobile networks",2012,,International Conference on Computer Communications
370149613,Optimal density estimation for exposure-path prevention in wireless sensor networks using percolation theory,2012,,International Conference on Computer Communications
382646283,"Unreliable sensor grids: coverage, connectivity and diameter",2003,,International Conference on Computer Communications
178850335,Information theoretic bounds on the throughput scaling of wireless relay networks,2005,,International Conference on Computer Communications
306264391,Limit Theorems for Degree of Coverage and Lifetime in Large Sensor Networks,2008,,International Conference on Computer Communications
203858238,Beyond Trilateration: On the Localizability of Wireless Ad-Hoc Networks,2009,,International Conference on Computer Communications
304152696,On the asymptotic connectivity of random networks under the random connection model,2011,,International Conference on Computer Communications
120258829,Spatio-temporal sampling rates and energy efficiency in wireless sensor networks,2004,,International Conference on Computer Communications
181536661,Random mobility and the spread of infection,2011,,International Conference on Computer Communications
415889732,Measuring performance of ad hoc networks using timescales for information flow,2003,,International Conference on Computer Communications
82568038,Impact of interferences on connectivity in ad hoc networks,2003,,International Conference on Computer Communications
157105771,Optimal Geographic Routing for Wireless Networks with Near-Arbitrary Holes and Traffic,2008,,International Conference on Computer Communications
129661624,Exploiting data diversity and multiuser diversity in noncooperative mobile infostation networks,2003,,International Conference on Computer Communications
119050922,On the Construction of a Maximum-Lifetime Data Gathering Tree in Sensor Networks: NP-Completeness and Approximation Algorithm,2008,,International Conference on Computer Communications
58857904,General capacity scaling of wireless networks,2011,,International Conference on Computer Communications
17151729,Bi-Criteria Approximation Algorithms for Power-Efficient and Low-Interference Topology Control in Unreliable Ad Hoc Networks,2009,,International Conference on Computer Communications
473903597,Secure capacity of multi-hop wireless networks with random key pre-distribution,2008,,International Conference on Computer Communications
35662452,Exact throughput capacity under power control in mobile ad hoc networks,2012,,International Conference on Computer Communications
49098300,Connectivity in ad-hoc and hybrid networks,2002,,International Conference on Computer Communications
224480798,Connectivity vs capacity in dense ad hoc networks,2004,,International Conference on Computer Communications
4339088,A case for variable-range transmission power control in wireless multihop networks,2004,,International Conference on Computer Communications
442569482,Fast and Distributed Computation of Schedules in Wireless Networks,2008,,International Conference on Computer Communications
109488078,On the Properties of Giant Component in Wireless Multi-Hop Networks,2009,,International Conference on Computer Communications
476262016,Toward simple criteria to establish capacity scaling laws for wireless networks,2012,,International Conference on Computer Communications
67129251,Time and energy complexity of distributed computation in wireless sensor networks,2005,,International Conference on Computer Communications
400491247,Connectivity and Latency in Large-Scale Wireless Networks with Unreliable Links,2008,,International Conference on Computer Communications
18565512,Dynamic power allocation and routing for time varying wireless networks,2003,,International Conference on Computer Communications
332574161,Information delivery in large wireless networks with minimum energy expense,2011,,International Conference on Computer Communications
447587648,An energy efficient hierarchical clustering algorithm for wireless sensor networks,2003,,International Conference on Computer Communications
475292216,Distributed processing techniques for beamforming in wireless sensor networks,2009,,"International Conference on Signals, Circuits and Systems"
68435669,Throughput capacity of wireless networks with social features,2013,,International Conference on Wireless Communications and Signal Processing
499725823,Practical node deployment for unique localization in large scale wireless sensor networks,2010,,International Conference on Wireless Communications and Signal Processing
200140791,The application of compressed sensing in wireless sensor network,2009,,International Conference on Wireless Communications and Signal Processing
119768253,Minimum Node Degree and Connectivity of Two-dimensional MANETs under Random Waypoint Mobility Model,2010,,Computer and Information Technology
596333,MERA: A Multi-clustered Energy Efficient Routing Algorithm in WSN,2015,,Computer and Information Technology
134453495,Performance evaluation of distance-hop proportionality on geometric graph models of dense sensor networks,2008,,Performance Evaluation Methodolgies and Tools
26061190,Optimal transmission radii and packet size for Wireless Sensor Networks based on bi-level programming model,2010,,International Conference on Intelligent Computing
193608839,Geometric graphs with randomly deleted edges - connectivity and routing protocols,2011,,Mathematical Foundations of Computer Science
340804924,Secure distributed demand projection in micro-grids,2015,,Global Information Infrastructure and Networking Symposium
384899164,Tight Bound for the Mean Node Degree in Ad Hoc Networks with pportunistic Communications,2007,,"Wireless and Mobile Computing, Networking and Communications"
153291223,A distributed data management scheme for industrial IoT environments,2017,,"Wireless and Mobile Computing, Networking and Communications"
220844354,A Practical Method to Form Energy Efficient Connected -Coverage in Wireless Sensor Networks,2006,,International Conference on Distributed Computing Systems Workshops
39109053,Optimal transmission radius for flooding in large scale sensor networks,2003,,International Conference on Distributed Computing Systems Workshops
32440118,Clusterhead controlled token for virtual base station on-demand in MANETs,2003,,International Conference on Distributed Computing Systems Workshops
491784109,Efficient localized routing for wireless ad hoc networks,2003,,International Conference on Distributed Computing Systems Workshops
33449212,"The (k,l) Coredian Tree for Ad Hoc Networks",2008,,International Conference on Distributed Computing Systems Workshops
383264834,The optimal transmitting power in randomly deployed heterogeneous Wireless Sensor Networks for predetermined average node degree,2013,,International Conference on Wireless Communications and Mobile Computing
280754788,Results on coverage for finite wireless networks,2007,,International Conference on Wireless Communications and Mobile Computing
298473995,A power adjusting algorithm on mobility control in mobile ad hoc networks,2011,,Network and Parallel Computing
321811317,Identifying nearest neighbor nodes and connectivity in three-dimensional wireless sensor networks using Poisson point field,2010,,Network and Parallel Computing
400062340,On the fundamental capacity and lifetime limits of energy-constrained wireless sensor networks,2004,,Real Time Technology and Applications Symposium
249341545,Generating Random Graphs for Wireless Actuator Networks,2007,,"World of Wireless, Mobile and Multimedia Networks"
369810973,Connectivity analysis of group-based cognitive radio networks,2012,,"World of Wireless, Mobile and Multimedia Networks"
281566636,Optimal transmission range for cluster-based wireless sensor networks with mixed communication modes,2006,,"World of Wireless, Mobile and Multimedia Networks"
105981965,Node Failure Localization via Network Tomography,2014,,Internet Measurement Conference
201690117,Identifiability of link metrics based on end-to-end path measurements,2013,,Internet Measurement Conference
300428885,Analysis of Connectivity for Sensor Networks Using Geometrical Probability,2004,,Embedded and Ubiquitous Computing
30761666,Multipath unicast and multicast video communication over wireless ad hoc networks,2004,,"Broadband Communications, Networks and Systems"
