id,title,year,journal_name,conf_name
905955,Interdependent Security with Strategic Agents and Cascades of Infection,2015,arXiv: Social and Information Networks,
908479,On the connectivity of unions of random graphs,2017,,Conference on Decision and Control
956411,Controlling self-organized criticality in complex networks,2010,European Physical Journal B,
994393,Network of networks in Linux operating system,2016,Physica A-statistical Mechanics and Its Applications,
1024453,Link Analytics in Graphs.,2019,,
1038414,Computer modelling of epilepsy,2008,Nature Reviews Neuroscience,
1044899,SocialScope: Enabling Information Discovery on Social Content Sites,2009,,Conference on Innovative Data Systems Research
1097491,Comparative empirical analysis of flow-weighted transit route networks in R-space and evolution modeling,2017,International Journal of Modern Physics B,
1104985,Social Dilemmas And Cooperation In Complex Networks,2007,International Journal of Modern Physics C,
1120047,Functional Brain Connectivity during Multiple Motor Imagery Tasks in Spinal Cord Injury,2018,Neural Plasticity,
1125561,Distributed computing of distance‐based graph invariants for analysis and visualization of complex networks,2017,Concurrency and Computation: Practice and Experience,
1146809,Morphometric Similarity Networks Detect Microscale Cortical Organization and Predict Inter-Individual Cognitive Variation,2018,Neuron,
1155802,Small vessel disease and cognitive impairment: The relevance of central network connections,2016,Human Brain Mapping,
1163828,"From Long-Range Order to Complex Networks, an Hamiltonian Dynamics Perspective",2014,,
1196584,A Dynamic Coupling Network of Object-Oriented Software,2013,,International Conference on Intelligent Human-Machine Systems and Cybernetics
1219043,Delivering scalable video coding using P2P Small-World based push-pull mechanism,2009,,Global Information Infrastructure and Networking Symposium
1237691,Social encounter networks:characterizing Great Britain,2013,,
1264368,Measuring international relations in social media conversations,2017,Government Information Quarterly,
1279580,Changes in brain network efficiency and working memory performance in aging.,2015,PLOS ONE,
1284236,Exploring spatiotemporal organization of SCN circuits,2007,Cold Spring Harbor Symposia on Quantitative Biology,
1286865,Complex network theory approach to the assessment on collective knowledge advancement through scientific discourse in CSCL,2007,,Computer Supported Collaborative Learning
1292645,Compact representations of separable graphs,2003,,Symposium on Discrete Algorithms
1294655,Clustering and Cohesion in Networks: Concepts and Measures,2015,,
1300315,Semantic Richness Effects in Spoken Word Recognition: A Lexical Decision and Semantic Categorization Megastudy,2016,Frontiers in Psychology,
1314521,A power flow based model for the analysis of vulnerability in power networks,2016,Physica A-statistical Mechanics and Its Applications,
1324027,The C. elegans Connectome Consists of Homogenous Circuits with Defined Functional Roles,2016,PLOS Computational Biology,
1333706,Decluster: a complex network model-based data center network topology,2014,The Journal of Supercomputing,
1338517,Finding approximate and constrained motifs in graphs,2013,Theoretical Computer Science,
1363433,Disrupted Global and Regional Structural Networks and Subnetworks in Children with Localization-Related Epilepsy,2015,American Journal of Neuroradiology,
1379324,Synchronization criteria of fuzzy complex dynamical networks with interval time-varying delays,2012,Applied Mathematics and Computation,
1385156,Information Diffusion and Dissipative Effect on Social Networks,2013,,
1386367,Problems in Signal Processing and Inference on Graphs,2015,,
1419947,Assignment of Electrical Properties to Power Grid Topologies,2018,,Hawaii International Conference on System Sciences
1430469,Superbubbles as an Empirical Characteristic of Directed Networks.,2020,arXiv: Social and Information Networks,
1451821,Associative memory with small world connectivity built on watts-strogatz model,2006,,International Conference on Natural Computation
1463952,Greedy pathlengths and small world graphs,2006,Linear Algebra and its Applications,
1509088,"The Likoma Network Study: context, data collection and initial results.",2009,Demographic Research,
1513118,Vulnerable line assessment based on community structure,2014,,IEEE International Conference on Power System Technology
1516073,Long-Range connections based small-world network and its synchronizability,2005,,International Conference on Natural Computation
1580712,A Small World of Neuronal Synchrony Shan Yu,2008,,
1661279,A Low-Cost Sparse Recovery Framework for Weighted Networks under Compressive Sensing,2015,,IEEE International Conference on Smart City/SocialCom/SustainCom
1673176,Understanding contact patterns of protein structures from protein contact map and investigation of unique patterns in the globin‐like folded domains,2019,Journal of Cellular Biochemistry,
1685033,MAGE: Matching approximate patterns in richly-attributed graphs,2014,,International Conference on Big Data
1687996,Spatial order prevails over memory in boosting cooperation in the iterated prisoner's dilemma,2009,Chaos,
1697234,Analysing the Evolution of Contrary Opinions on a Controversial Network Event,2017,,International Conference on Neural Information Processing
1724342,Protein interaction networks in medicine and disease,2012,Proteomics,
1765411,The art of community detection,2008,arXiv: Physics and Society,
1777555,Urban Gravity: a Model for Intercity Telecommunication Flows,2009,arXiv: Physics and Society,
1817954,Conditional neutral punishment promotes cooperation in the spatial prisoner's dilemma game,2020,Applied Mathematics and Computation,
1859012,Network participation indices: characterizing component roles for information processing in neural networks,2003,Neural Networks,
1862544,Path lengths in protein–protein interaction networks and biological complexity,2011,Proteomics,
1903510,A model for social networks,2006,Physica A-statistical Mechanics and Its Applications,
1906486,Agreement dynamics of finite-memory language games on networks,2007,European Physical Journal B,
1918862,Mining Maximal Cliques on Dynamic Graphs Efficiently by Local Strategies,2017,,International Conference on Data Engineering
1922737,Anonymous Social Networks versus Peer Networks in Restaurant Choice,2013,,
1947269,Trajectories Entropy in Dynamical Graphs with Memory,2016,Frontiers in Robotics and AI,
1969195,Markov-Binary Visibility Graph: a new method for analyzing Complex Systems,2011,"arXiv: Data Analysis, Statistics and Probability",
1975499,Robustness of Ontario power network under systemic risks,2019,,
1988205,Understanding the Skill Provision in Gig Economy from A Network Perspective: A Case Study of Fiverr,2019,,
2000619,"Heretical Laments: China and the Fallacies of ‘Rule of Law�?,1999""",Cultural Dynamics,,
2063726,ROBUST STRUCTURAL SYNCHRONIZATION IN DYNAMICAL COMPLEX NETWORKS,2007,IFAC Proceedings Volumes,
2093096,Rich-club phenomenon based search immunization: Rich-club phenomenon based search immunization,2010,Journal of Computer Applications,
2104641,Topological and causal structure of the yeast transcriptional regulatory network.,2002,Nature Genetics,
2108612,Contagion spreading on complex networks with local deterministic dynamics,2014,Communications in Nonlinear Science and Numerical Simulation,
2114806,Unavailability of critical SCADA communication links interconnecting a power grid and a Telco network,2010,Reliability Engineering & System Safety,
2148668,Disrupted modular organization of resting-state cortical functional connectivity in U.S. military personnel following concussive ‘mild�?blast-related traumatic brain injury,2014,NeuroImage,
2249423,The Decentralized Structure of Collective Attention on the Web,2011,arXiv: Information Retrieval,
2260856,Transient Global Amnesia Deteriorates the Network Efficiency of the Theta Band,2016,PLOS ONE,
2272320,Network effects on coordination in asymmetric games,2017,Scientific Reports,
2297210,Motif-based Classification in Journal Citation Networks,2008,Journal of Software Engineering and Applications,
2327955,An Investigation of Early Relapsing-Remitting Multiple Sclerosis Patients using Diffusion Tensor Imaging and Spectroscopy,2013,,
2339147,Uncertainty Assessment Method of Power System Catastrophic Accidents,2011,,IEEE PES Asia-Pacific Power and Energy Engineering Conference
2349903,New insights into breadth-first search edge ordering of regular networks for terminal-pair reliability analysis,2014,,
2363828,Musical tastes in the Web 2.0: the importance of network dynamics,2012,Contemporary social science,
2365293,The Small World Web,1999,,European Conference on Research and Advanced Technology for Digital Libraries
2365447,Guns or Money? Defense Co-operation and Bilateral Lending as Coevolving Networks,2018,British Journal of Political Science,
2471922,Spatial and Commuting Networks: A Unifying Perspective,2009,,
2483672,A Diffusive Strategic Dynamics for Social Systems,2010,Journal of Statistical Physics,
2499705,Generating Graphs with Guarantees on Partition Costs,2011,,
2519031,Complex propagation on directed small world networks,2010,Physica A-statistical Mechanics and Its Applications,
2520789,The Hierarchy‐Niche Model for Supply Networks,2019,Production and Operations Management,
2527506,"Mapping research collaborations in the business and management field in Malaysia, 1980---2010",2013,Scientometrics,
2528749,Approximation Algorithms and an Integer Program for Multi-level Graph Spanners.,2019,,Symposium on Experimental and Efficient Algorithms
2531174,Self-organization in biology: from quasispecies to ecosystems,2011,,
2534687,Theories and behavioural drivers underlying fleet dynamics models,2012,Fish and Fisheries,
2566780,"Diaschisis: past, present, future",2014,Brain,
2628985,High-density EEG coherence analysis using functional units applied to mental fatigue,2008,Journal of Neuroscience Methods,
2630536,Infection functions for virus propagation in computer networks: An empirical study,2009,Tsinghua Science & Technology,
2662958,Our Approach to Studying Privacy in Social Networks,2016,,
2670103,Oscillation-specific nodal alterations in early to middle stages Parkinson’s disease,2019,Translational neurodegeneration,
2745875,Measuring and analyzing code authorship in 1 + 118 open source projects,2019,Science of Computer Programming,
2748592,Reciprocity in Social Networks with Capacity Constraints,2014,arXiv: Social and Information Networks,
2753905,An environment aware epidemic spreading model and immune strategy in complex networks,2015,Applied Mathematics and Computation,
2788315,Simple molecules as complex systems,2015,Scientific Reports,
2819940,Effects of Network Capacity under Variations of Network Structure and Routing Strategy,2006,,"International Conference on Networking, Sensing and Control"
2821699,Decoding Time-Varying Functional Connectivity Networks via Linear Graph Embedding Methods,2017,Frontiers in Computational Neuroscience,
2863734,Comparative analysis of the effectiveness of three immunization strategies in controlling disease outbreaks in realistic social networks.,2014,PLOS ONE,
2868102,On Merging and Dividing Social Graphs,2015,,Soft Computing
2876518,Poor feed efficiency in sheep is associated with several structural abnormalities in the community metabolic network of their ruminal microbes,2018,Journal of Animal Science,
2917701,Dynamic proteomics in modeling of the living cell. Protein-protein interactions,2009,Biochemistry,
2939781,Small-World Properties in Mild Cognitive Impairment and Early Alzheimer’s Disease: A Cortical Thickness MRI Study,2013,International Scholarly Research Notices,
2960777,Robustness of Spatial Databases against Intentional Attacks and Random Errors,2010,,Geographic Information Science
2964823,The topology of robustness and evolvability in evolutionary systems with genotype-phenotype map.,2014,Journal of Theoretical Biology,
2967242,Impaired Efficiency and Resilience of Structural Network in Spinocerebellar Ataxia Type 3,2018,Frontiers in Neuroscience,
2972948,A model of mathematical point set for urban transport system,2011,,International Conference on Consumer Electronics
2992638,Mixed Synchronization in the Presence of Cyclic Chaos,2018,,
3001987,Disease evolution across a range of spatio-temporal scales,2006,Theoretical Population Biology,
3004435,Network Analysis: An Integrative Approach to the Structure of Psychopathology,2013,Annual Review of Clinical Psychology,
3014876,Characterizing Economic and Social Properties of Trust and Reputation Systems in P2P Environment,2008,Journal of Computer Science and Technology,
3031565,Compressive Network Analysis,2014,IEEE Transactions on Automatic Control,
3032602,Induced ThermalTransport intheTodaLattice UsingLocalized Passive Control,2006,,
3048129,Cloud Access and Cloud Interconnection Networks,2018,,
3048156,Fault propagation analysis in software intensive systems: A survey,2017,,International Conference on Reliability Systems Engineering
3073916,Intralayer synchronization in neuronal multiplex network,2019,European Physical Journal-special Topics,
3111770,Study on the knowledge sharing of communities of practice based on the small-world network model,2009,,"International Colloquium on Computing, Communication, Control, and Management"
3138152,The Panorama of the Last Decade’s Theoretical Groundings of Educational Leadership Research: A Concept Co-Occurrence Network Analysis:,2018,Educational Administration Quarterly,
3166105,Computational analysis of protein interaction networks for infectious diseases,2016,Briefings in Bioinformatics,
3201615,The art of community detection,2008,BioEssays,
3212780,An Exact Algorithm for Robust Influence Maximization,2019,,
3213868,Mixed routing strategy in scale-free networks,2013,,Chinese Control and Decision Conference
3226407,The global organization of the English lexicon and its evolution,2012,,
3281388,Evaluating Strategies for Resource Finding in a Peer-to-Peer Grid,2007,,Workshops on Enabling Technologies: Infrastracture for Collaborative Enterprises
3340161,Emergent Opinion Dynamics on Endogenous Networks,2006,arXiv: Physics and Society,
3438964,Social Networking on the World Wide Web.,2014,,
3484119,Tree decompositions and social graphs,2016,Internet Mathematics,
3495894,A new opinion leaders detecting algorithm in multi-relationship online social networks,2018,Multimedia Tools and Applications,
3505849,Basic Notions for the Analysis of Large Affiliation Networks / Bipartite Graphs,2006,arXiv: Statistical Mechanics,
3524540,Reconstructing Networks with Unknown and Heterogeneous Errors,2018,Physical Review X,
3526276,The BLAD Interactome: Visualization and Analysis of the Interaction Network of Proteins Associated with Blood-cell targeting Autoimmune Diseases,2019,bioRxiv,
3527920,Organizational network perceptions versus reality: A small world after all?,2008,Organizational Behavior and Human Decision Processes,
3635820,The Dynamics and Semantics of Collaborative Tagging,2006,Communications in Mathematical Sciences,
3640191,Data Mining in Complex Networks: Missing Link Prediction and Fuzzy Communities,2008,,
3700431,"Resilience, Entropy, and Efficiency in Crisis Management: The January 12, 2010, Haiti Earthquake",2011,"Risk, Hazards & Crisis in Public Policy",
3706625,Evolutionary Dynamics on Small-World Networks,2008,"World Academy of Science, Engineering and Technology, International Journal of Computer, Electrical, Automation, Control and Information Engineering",
3710176,Reciprocating Link Hierarchical Clustering,2018,,
3715808,The Structural Vulnerability Analysis of Power Grids Based on Second-Order Centrality,2017,"IEICE Transactions on Fundamentals of Electronics, Communications and Computer Sciences",
3729448,A statistical mechanics approach to Granovetter theory,2012,Physica A-statistical Mechanics and Its Applications,
3738615,Joining consensus of networked multi-agent systems with nonlinear couplings and weighting constraints,2016,International Journal of Systems Science,
3749640,"‘Swimming mosquitoes�? a key stepping stone to prevent Dengue, Zika and Chikungunya: an educative experience in Colima, Mexico",2019,Health Education Research,
3763105,Relative Superiority of Key Centrality Measures for Identifying Influencers on Social Media,2014,International Journal of Intelligent Information Technologies,
3767144,A Structural Clustering Algorithm for Large Networks,2011,,
3801126,Multiple Rumor Source Detection with Graph Convolutional Networks,2019,,Conference on Information and Knowledge Management
3804860,Systems biology for molecular life sciences and its impact in biomedicine,2013,Cellular and Molecular Life Sciences,
3820598,"Comment: A Discussion of “Nonparametric Bayes Modeling of Populations of Networks�?,2017""",Journal of the American Statistical Association,,
3845347,Development of inland lakes as hubs in an invasion network,2005,Journal of Applied Ecology,
3857404,Manual and automatic authoring for adaptive hypermedia,2012,,
3858755,Analysis of aperture evolution in a rock joint using a complex network approach,2010,International Journal of Rock Mechanics and Mining Sciences,
3877939,Robustness and dynamicity of functional networks in phantom sound,2017,NeuroImage,
3901558,Ad Hoc Limited Scale-Free Models for Unstructured Peer-to-Peer Networks,2008,,International Conference on Peer-to-Peer Computing
3909876,Trusted intermediating agents in electronic trade networks,2005,,Adaptive Agents and Multi-Agents Systems
3927868,Predictability of conversation partners,2011,Physical Review X,
3958987,Measuring interdisciplinary research: analysis of co-authorship for research staff at the University of York,2009,,
3962223,Enhancing Multiple Routing Configurations through systematic analysis of topological characteristics,2016,International Journal of Network Management,
3975619,"Contact prediction, routing and fast information spreading in social networks",2012,,
3976260,Phase Transitions and a Model Order Selection Criterion for Spectral Graph Clustering,2018,IEEE Transactions on Signal Processing,
4000333,Geographic routing in social networks.,2005,Proceedings of the National Academy of Sciences of the United States of America,
4034407,EFFECT OF CLIENT DEMANDS ON DESTRUCTIVENESS OF TARGETED ATTACKS IN DIRECTED WEIGHTED SCALE-FREE NETWORKS,2011,Modern Physics Letters B,
4081899,Strategy for community control of complex networks,2015,Physica A-statistical Mechanics and Its Applications,
4194799,Optimal packet scan against malicious attacks in smart grids,2016,Theoretical Computer Science,
4197627,Cascading Failures in Spatially-Embedded Random Networks,2014,PLOS ONE,
4258617,The Dynamics of Two Cognitive Heuristics for Coordination on Networks,2010,,International Conference on Social Computing
4265785,Complex networks by non-growing model with preferential rewiring process,2005,Journal of the Physical Society of Japan,
4341440,"Self-similarity, small-world, scale-free scaling, disassortativity, and robustness in hierarchical lattices",2007,European Physical Journal B,
4382616,NetExpert: Agent-Based Expertise Location by Means of Social and Knowledge Networks,2002,,
4401401,Optimal response function in networks of excitatory elements,2006,Physical Review E,
4466010,Disease contact tracing in random and clustered networks,2005,,
4475164,Coordinating very large groups of wide area search munitions,2004,,
4487884,Learning to signal: Analysis of a micro-level reinforcement model,2009,Stochastic Processes and their Applications,
4501603,Evolution in social networks,2012,,
4514718,Reconstructing direct and indirect interactions in networked public goods game,2016,Scientific Reports,
4542381,Small-world effect induced by weight randomization on regular networks,2007,Physics Letters A,
4558732,Making sense: A reconstruction of people's understandings of the European constitutional referendum in the Netherlands,2008,Journal of Communication Research,
4584410,Analysing the spatial configuration of urban bus networks based on the geospatial network analysis method,2020,Cities,
4590239,Wartime rumor diffusion model based on complex network,2011,,"International Conference on Control, Instrumentation, and Automation"
4604930,Performance evaluation of wireless NoCs in presence of irregular network routing strategies,2014,,"Design, Automation, and Test in Europe"
4613256,Towards structural controllability of local-world networks,2016,Physics Letters A,
4627558,From brain to earth and climate systems: Small-world interaction networks or not?,2010,Chaos,
4631002,Exploring the influence of problem structural characteristics on evolutionary algorithm performance,2009,,Congress on Evolutionary Computation
4692784,Cluster-span threshold: an unbiased threshold for binarising weighted complete networks in functional connectivity analysis,2015,,International Conference of the IEEE Engineering in Medicine and Biology Society
4722031,Structure and Traffic on Complex Networks,2008,,
4725214,Spatially Heterogeneous Vaccine Coverage and Externalities in a Computational Model of Epidemics,2019,Computational Economics,
4740781,The Small World of 9/11 and the Implications for Network Dismantlement Strategies,2013,,
4749987,Large Scale Graph Mining with MapReduce: Counting Triangles in Large Real Networks,2011,,
4761810,Social cities: Quality assessment of road infrastructures using a network motif approach,2014,,"International Conference on System Theory, Control and Computing"
4762749,Using network models to approximate spatial point-process models.,2003,Bellman Prize in Mathematical Biosciences,
4769264,Getting connected: analysis and principles of biological networks,2007,Genes & Development,
4777492,Revealing missing parts of the interactome,2013,arXiv: Molecular Networks,
4802076,A geometric graph model of citation networks with linearly growing node-increment,2016,arXiv: Physics and Society,
4832392,Roles of clustering properties for degree-mixing pattern networks,2017,International Journal of Modern Physics C,
4841920,"""Enterprise Theory and Practice"" Doctoral School U N I V E R S I T Y O F M I S K O L C Faculty of Economics",2014,,
4883822,Crowd Sourcing a New Paradigm for Interactome Driven Drug Target Identification in Mycobacterium tuberculosis,2012,PLOS ONE,
4936044,Revisiting Link Prediction: Evolving Models and Real Data Findings,2016,arXiv: Social and Information Networks,
4938426,A new measure based on degree distribution that links information theory and network graph analysis,2012,Neural Systems & Circuits,
4951489,Study on evolution of cooperation by an asymmetric population game on complex networks,2016,,Chinese Control Conference
4966998,Topological evolution on synchronization of dynamic complex networks: Topological evolution on synchronization of dynamic complex networks,2013,Journal of Computer Applications,
4981335,Structure and Dynamics of Information in Networks,2010,,
4983732,Network synchronizability analysis: A graph-theoretic approach,2008,Chaos,
5000695,Why Should Theorists Care about Social Capital,2001,,
5015259,THE EFFECT OF MEMORY IN CELLULAR AUTOMATA ON SCALE-FREE NETWORKS: THE $\overline{K}=4$ CASE,2008,International Journal of Bifurcation and Chaos,
5024470,Cooperation and the Emergence of Role Differentiation in the Dynamics of Social,2005,,
5081648,Neural networks in psychiatry,2013,European Neuropsychopharmacology,
5099799,Dynamic functional connectivity among neuronal population during modulation of extra-classical receptive field in primary visual cortex,2015,Brain Research Bulletin,
5100552,O estado da pesquisa sobre produção mais limpa no Brasil,2016,Rae-revista De Administracao De Empresas,
5165607,Foundations of Stochastic Diffusion Search,2004,,
5195626,Simulating participatory urban freight transport policy-making: Accounting for heterogeneous stakeholders�?preferences and interaction effects,2017,Transportation Research Part E-logistics and Transportation Review,
5219552,The Infinity Mirror Test for Analyzing the Robustness of Graph Generators.,2016,arXiv: Social and Information Networks,
5220195,Product Market Synergies and Competition in Mergers and Acquisitions: A Text-Based Analysis,2008,Review of Financial Studies,
5228516,Indications for network regularization during absence seizures: Weighted and unweighted graph theoretical analyses,2009,Experimental Neurology,
5238133,Visualization and pattern discovery of social interactions and repost propagation in Sina Weibo,2014,,International Joint Conference on Neural Network
5290501,Takeover time curves in random and small-world structured populations,2005,,Genetic and Evolutionary Computation Conference
5326455,The Landscape of Causal Inference: Perspective from Citation Network Analysis,2018,The American Statistician,
5353564,Epidemiology in evolutionary time: the case of Wolbachia horizontal transmission between arthropod host species,2012,Journal of Evolutionary Biology,
5355669,Learning in complex adaptive organisations,2015,,
5367860,Scalable Analysis for Large Social Networks: the data-aware mean-field approach,2012,arXiv: Social and Information Networks,
5380008,Influence of Topological Features on Spatially-Structured Evolutionary Algorithms Dynamics,2012,arXiv: Neural and Evolutionary Computing,
5380212,Research on Image Fusion Algorithm Based on Fuzzy Clustering and Semantics,2017,,
5405440,Exploiting the Small-World Effect for Resource Finding in P2P Grids/Clouds,2011,,Workshops on Enabling Technologies: Infrastracture for Collaborative Enterprises
5437236,Modeling the Diffusion of Residential Photovoltaic Systems in Italy: An Agent-Based Simulation,2015,Technological Forecasting and Social Change,
5449675,Analysis of small-world networks with high broadcast speed,2002,Artificial Life and Robotics,
5457119,Predatory trading and risk minimisation: how to (b)eat the competition,2013,arXiv: General Finance,
5460045,The impact of multilevel networks on innovation,2015,Research Policy,
5490890,Incorporating Contact Network Structure in Cluster Randomized Trials.,2015,Scientific Reports,
5522291,Spam diffusion in a social network initiated by hacked e-mail accounts,2014,International Journal of Security and Networks,
5529060,Time-Varying Network Measures in Resting and Task States Using Graph Theoretical Analysis,2015,Brain Topography,
5531298,The Role of Nursing Homes in the Spread of Antimicrobial Resistance Over the Healthcare Network,2016,Infection Control and Hospital Epidemiology,
5594420,Enhanced service provisioning in wireless multi-hop networks via socially-driven inverse topology control,2010,,Global Communications Conference
5614342,Characterizing selfishly constructed overlay routing networks,2004,,International Conference on Computer Communications
5660981,Multiscale feature analysis of salivary gland branching morphogenesis.,2012,PLOS ONE,
5674765,A Spectral Approach to Synchronizability of Interdependent Networks,2014,,
5749513,Assortativity and clustering of sparse random intersection graphs,2013,Electronic Journal of Probability,
5770132,The Influence of the Clustering Coefficient on Spoken Word Recognition,2007,,
5772970,Identifying Critical Patterns of Cascading Failure in Power Systems Based on Sequential Pattern Mining with Gap Constraints,2020,,
5779296,Effective and Efficient Methodologies for Social Network Analysis,2007,,
5800081,"Adaptive pinning control for the projective synchronization of drive-response dynamical networks �?,2012""",Applied Mathematics and Computation,,
5800653,"Organizing Collaboration in Inter-Organizational Innovation Networks, from Orchestration to Choreography",2015,International journal of engineering business management,
5802533,Scale-Free Behavior in Protein Domain Networks,2001,Molecular Biology and Evolution,
5810652,Knowledge management in semantic social networks,2013,Computational and Mathematical Organization Theory,
5837959,An SNA-DEA Prioritization Framework to Identify Critical Nodes of Gas Networks: The Case of the US Interstate Gas Infrastructure,2019,Energies,
5862464,ZombieApocalypse: Modeling the social dynamics of infection and rejection,2016,Methodological Innovations online,
5862579,Analysing Language Development from a Network Approach,2008,Journal of Quantitative Linguistics,
5929335,Aberrant brain functional connectivity in newborns with congenital heart disease before cardiac surgery,2018,NeuroImage: Clinical,
5940984,The structure and evolution of scientific collaboration in Serbian mathematical journals,2014,Scientometrics,
5954852,Métricas de centralidade em redes sociais,2014,,
6072043,Molecular Interaction Networks: Topological and Functional Characterizations,2009,,
6098497,The Role of Excitability and Network Structure in the Emergence of Focal and Generalized Seizures,2020,Frontiers in Neurology,
6120511,Computational Models of Social Forms: Advancing Generative Process Theory1,2005,American Journal of Sociology,
6122432,Dynamic correlations in ongoing neuronal oscillations in humans - perspectives on brain function and its disorders,2010,,
6129974,Evidence of centrality dependent fractal behavior in high energy heavy ion interactions: Hint of two different sources,2018,Chaos Solitons & Fractals,
6155175,The Evolution of Navigable Small-World Networks,2006,arXiv: Data Structures and Algorithms,
6164442,Structural effects of network sampling coverage I: Nodes missing at random,2013,Social Networks,
6174020,Research on Betweenness: The Model of Scale-Free Networks,2009,,International Conference on Internet Computing for Science and Engineering
6192126,Efficient identification of node importance in social networks,2016,Information Processing and Management,
6194409,Streaming Submodular Maximization under a $k$-Set System Constraint.,2020,arXiv: Data Structures and Algorithms,
6206836,Existing and potential use of models in the control and prevention of disease emergencies affecting aquatic animals,2008,Revue Scientifique Et Technique De L Office International Des Epizooties,
6210367,Topologically Convergent and Divergent Structural Connectivity Patterns between Patients with Remitted Geriatric Depression and Amnestic Mild Cognitive Impairment,2012,The Journal of Neuroscience,
6220398,Robust Transport Over Networks,2017,IEEE Transactions on Automatic Control,
6234007,Fast convergence in language games induced by majority rule,2010,Physica A-statistical Mechanics and Its Applications,
6250366,A new immunization algorithm based on spectral properties for complex networks,2015,,Conference on Information and Knowledge Technology
6253608,Stochastic resonance in a locally excited system of bistable oscillators,2011,European Physical Journal B,
6256328,Colaboração Acadêmica em Bancas de Mestrado na Pós- Graduação Stricto Sensu em Contabilidade Masters Committees and Academic Cooperation in Graduate Studies in Accounting,2016,,
6259083,Inverse Modeling of Complex Networks Using Embedded Complex Logistic Maps,2002,arXiv: Adaptation and Self-Organizing Systems,
6262283,Wedge Sampling for Computing Clustering Coefficients and Triangle Counts on Large Graphs,2013,arXiv: Social and Information Networks,
6273285,High capacity associative memories and small world networks,2004,,International Joint Conference on Neural Network
6308788,NETWORK MEDICINE: A NETWORK-BASED APPROACH TO HUMAN DISEASE,2011,Nature Reviews Genetics,
6315066,Heritability of the network architecture of intrinsic brain functional connectivity,2015,NeuroImage,
6315303,Weak Projective Synchronization in Drive-Response Dynamical Networks with Time-Varying Delay and Parameter Mismatch,2014,Journal of Applied Mathematics,
