id,title,year,journal_name,conf_name
250207077,Multi-Task Regression-based Learning for Autonomous Unmanned Aerial Vehicle Flight Control within Unstructured Outdoor Environments,2019,arXiv: Robotics,
149514985,ADAPS: Autonomous Driving Via Principled Simulations.,2019,arXiv: Robotics,
440972492,Differentiable Gaussian Process Motion Planning.,2019,arXiv: Robotics,
214694941,Learning When to Drive in Intersections by Combining Reinforcement Learning and Model Predictive Control,2019,arXiv: Robotics,
96313876,Deep Sensor Fusion for Real-Time Odometry Estimation.,2019,arXiv: Robotics,
348334236,Learning to Explore in Motion and Interaction Tasks.,2019,arXiv: Robotics,
210784335,Contact Skill Imitation Learning for Robot-Independent Assembly Programming.,2019,arXiv: Robotics,
107755747,"Forecasting Time-to-Collision from Monocular Video: Feasibility, Dataset, and Challenges.",2019,arXiv: Robotics,
479166212,Vision-based Navigation Using Deep Reinforcement Learning.,2019,arXiv: Robotics,
284021148,Learning Socially Appropriate Robot Approaching Behavior Toward Groups using Deep Reinforcement Learning.,2019,arXiv: Robotics,
13179573,Multi-Task Trust Transfer for Human-Robot Interaction.,2019,arXiv: Robotics,
481505472,Generic Tracking and Probabilistic Prediction Framework and Its Application in Autonomous Driving,2019,arXiv: Robotics,
10430919,Inertial Single Vehicle Trajectory Prediction Baselines and Applications with the NGSIM Dataset,2019,arXiv: Robotics,
143771948,Driving Intention Recognition and Lane Change Prediction on the Highway.,2019,arXiv: Robotics,
175763688,Time Series Motion Generation Considering Long Short-Term Motion,2019,arXiv: Robotics,
94799081,Belief Regulated Dual Propagation Nets for Learning Action Effects on Articulated Multi-Part Objects.,2019,arXiv: Robotics,
67788005,Tactile-Based Insertion for Dense Box-Packing,2019,arXiv: Robotics,
430515874,Agent Prioritization for Autonomous Navigation,2019,arXiv: Robotics,
446819516,Multi-Robot Deep Reinforcement Learning with Macro-Actions,2019,arXiv: Robotics,
327533808,Learning Your Way Without Map or Compass: Panoramic Target Driven Visual Navigation.,2019,arXiv: Robotics,
383267708,Imitation Learning for Human-robot Cooperation Using Bilateral Control.,2019,arXiv: Robotics,
289594974,Action Anticipation for Collaborative Environments: The Impact of Contextual Information and Uncertainty-Based Prediction,2019,arXiv: Robotics,
470487367,GraphRQI: Classifying Driver Behaviors Using Graph Spectrums.,2019,arXiv: Robotics,
451290794,"Omnipush: accurate, diverse, real-world dataset of pushing dynamics with RGB-D video",2019,arXiv: Robotics,
393527105,Towards Learning to Detect and Predict Contact Events on Vision-based Tactile Sensors.,2019,arXiv: Robotics,
166096661,From Visual Place Recognition to Navigation: Learning Sample-Efficient Control Policies across Diverse Real World Environments,2019,arXiv: Robotics,
378991043,Probabilistic Trajectory Prediction for Autonomous Vehicles with Attentive Recurrent Neural Process.,2019,arXiv: Robotics,
214292291,gradSLAM: Dense SLAM meets Automatic Differentiation,2019,arXiv: Robotics,
381693956,Collision Avoidance in Pedestrian-Rich Environments with Deep Reinforcement Learning.,2019,arXiv: Robotics,
60707809,Transferable Force-Torque Dynamics Model for Peg-in-hole Task,2019,arXiv: Robotics,
287411218,Deep Context Map: Agent Trajectory Prediction using Location-specific Latent Maps.,2019,arXiv: Robotics,
408221476,Trajectron++: Multi-Agent Generative Trajectory Forecasting With Heterogeneous Data for Control,2020,arXiv: Robotics,
205993067,What went wrong?: Identification of Everyday Object Manipulation Anomalies,2020,arXiv: Robotics,
72391023,Path Planning in Dynamic Environments using Generative RNNs and Monte Carlo Tree Search.,2020,arXiv: Robotics,
243147917,WiSM: Windowing Surrogate Model for Evaluation of Curvature-Constrained Tours with Dubins vehicle,2020,arXiv: Robotics,
355808214,BADGR: An Autonomous Self-Supervised Learning-Based Navigation System,2020,arXiv: Robotics,
246617281,Gaining a Sense of Touch. Physical Parameters Estimation using a Soft Gripper and Neural Networks.,2020,arXiv: Robotics,
226780703,Robust Robotic Pouring using Audition and Haptics.,2020,arXiv: Robotics,
418845023,Mid-flight Propeller Failure Detection and Control of Propeller-deficient Quadcopter using Reinforcement Learning,2020,arXiv: Robotics,
375236393,Nonlinearity Compensation in a Multi-DoF Shoulder Sensing Exosuit for Real-Time Teleoperation,2020,arXiv: Robotics,
455831671,MVP: Unified Motion and Visual Self-Supervised Learning for Large-Scale Robotic Navigation,2020,arXiv: Robotics,
31558752,CityLearn: Diverse Real-World Environments for Sample-Efficient Navigation Policy Learning.,2020,arXiv: Robotics,
500763,Learning Multi-Robot Decentralized Macro-Action-Based Policies via a Centralized Q-Net.,2019,arXiv: Robotics,
122121332,Belief Regulated Dual Propagation Nets for Learning Action Effects on Groups of Articulated Objects.,2020,arXiv: Robotics,
353213895,SAHRTA: A Supervisory-Based Adaptive Human-Robot Teaming Architecture,2020,arXiv: Robotics,
453747753,"Efficiently Calibrating Cable-Driven Surgical Robots With RGBD Sensing, Temporal Windowing, and Linear and Recurrent Neural Network Compensation",2020,arXiv: Robotics,
70803507,End-to-End Velocity Estimation For Autonomous Racing.,2020,arXiv: Robotics,
403203737,Trajectron++: Dynamically-Feasible Trajectory Forecasting With Heterogeneous Data.,2020,arXiv: Robotics,
309731454,Learning in Memristive Neural Network Architectures Using Analog Backpropagation Circuits,2019,IEEE Transactions on Circuits and Systems,
433600345,Accelerating Scientific Computing in the Post-Moore’s Era,2020,ACM Transactions on Parallel Computing,
20067045,Are you smoking? Automatic alert system helping people keep away from cigarettes,2018,Smart Health,
473437126,Virtual Tai-Chi System: A smart-connected modality for rehabilitation,2018,Smart Health,
193021468,Explainable deep learning based medical diagnostic system,2019,Smart Health,
35393475,How attention can create synaptic tags for the learning of working memories in sequential tasks.,2015,PLOS Computational Biology,
273132908,Recognizing Sequences of Sequences,2009,PLOS Computational Biology,
245928023,Reinforcement Learning of Linking and Tracing Contours in Recurrent Neural Networks.,2015,PLOS Computational Biology,
95026652,Training Excitatory-Inhibitory Recurrent Neural Networks for Cognitive Tasks: A Simple and Flexible Framework,2016,PLOS Computational Biology,
468896311,A state space approach for piecewise-linear recurrent neural networks for identifying computational dynamics from neural measurements,2017,PLOS Computational Biology,
483832990,Efficient neural decoding of self-location with a deep recurrent network,2019,PLOS Computational Biology,
128095278,Utilizing longitudinal microbiome taxonomic profiles to predict food allergy via Long Short-Term Memory networks,2019,PLOS Computational Biology,
461939385,Bat detective-Deep learning tools for bat acoustic signal detection.,2018,PLOS Computational Biology,
426070526,DigChem: Identification of disease-gene-chemical relationships from Medline abstracts,2019,PLOS Computational Biology,
142707503,Models that learn how humans learn: The case of decision-making and its disorders,2019,PLOS Computational Biology,
384707728,Efficient neural decoding of self-location with a deep recurrent network,2019,PLOS Computational Biology,
372332068,Modeling human intuitions about liquid flow with particle-based simulation,2019,PLOS Computational Biology,
338086968,Learning to synchronize: How biological agents can couple neural task modules for dealing with the stability-plasticity dilemma,2019,PLOS Computational Biology,
321640453,Prediction of off-target specificity and cell-specific fitness of CRISPR-Cas System using attention boosted deep learning and network-based gene feature,2019,PLOS Computational Biology,
69017505,Deep Learning‐Based Single‐Cell Optical Image Studies,2020,Cytometry Part A,
363995480,Deep Learning for Computer Architects,2017,Synthesis Lectures on Computer Architecture,
57486092,"Memory, attention and prediction: a deep learning architecture for car-following",2019,Transportmetrica B-Transport Dynamics,
86684609,A tensor-based K-nearest neighbors method for traffic speed prediction under data missing,2020,Transportmetrica B-Transport Dynamics,
456070682,Biologically inspired emotion recognition from speech,2011,EURASIP Journal on Advances in Signal Processing,
338461057,Joint training of DNNs by incorporating an explicit dereverberation structure for distant speech recognition,2016,EURASIP Journal on Advances in Signal Processing,
25555696,Assembling Deep Neural Networks for Medical Compound Figure Detection,2017,Information-an International Interdisciplinary Journal,
379440038,A Two-Stage Joint Model for Domain-Specific Entity Detection and Linking Leveraging an Unlabeled Corpus,2017,Information-an International Interdisciplinary Journal,
331228769,Identifying High Quality Document–Summary Pairs through Text Matching,2017,Information-an International Interdisciplinary Journal,
92396752,A Convolution-LSTM-Based Deep Neural Network for Cross-Domain MOOC Forum Post Classification,2017,Information-an International Interdisciplinary Journal,
216936364,Recognizing Textual Entailment: Challenges in the Portuguese Language,2018,Information-an International Interdisciplinary Journal,
451865904,Chinese Knowledge Base Question Answering by Attention-Based Multi-Granularity Model,2018,Information-an International Interdisciplinary Journal,
251373375,Long-Short-Term Memory Network Based Hybrid Model for Short-Term Electrical Load Forecasting,2018,Information-an International Interdisciplinary Journal,
263131172,Machine Reading Comprehension for Answer Re-Ranking in Customer Support Chatbots,2019,Information-an International Interdisciplinary Journal,
34825970,Towards Integrating Mobile Devices into Dew Computing: A Model for Hour-Wise Prediction of Energy Availability,2019,Information-an International Interdisciplinary Journal,
447788480,Hybrid LSTM Neural Network for Short-Term Traffic Flow Prediction,2019,Information-an International Interdisciplinary Journal,
165696096,A Survey of Deep Learning Methods for Cyber Security,2019,Information-an International Interdisciplinary Journal,
62260318,Text Classification Algorithms: A Survey,2019,Information-an International Interdisciplinary Journal,
18302078,Learning Subword Embedding to Improve Uyghur Named-Entity Recognition,2019,Information-an International Interdisciplinary Journal,
327630687,DGA CapsNet: 1D Application of Capsule Networks to DGA Detection,2019,Information-an International Interdisciplinary Journal,
119011641,A Review Structure Based Ensemble Model for Deceptive Review Spam,2019,Information-an International Interdisciplinary Journal,
340889919,Computer Vision-Based Unobtrusive Physical Activity Monitoring in School by Room-Level Physical Activity Estimation: A Method Proposition,2019,Information-an International Interdisciplinary Journal,
176140173,Adverse Drug Event Detection Using a Weakly Supervised Convolutional Neural Network and Recurrent Neural Network Model,2019,Information-an International Interdisciplinary Journal,
273351192,An LSTM Model for Predicting Cross-Platform Bursts of Social Media Activity,2019,Information-an International Interdisciplinary Journal,
107254746,CWPC_BiAtt: Character–Word–Position Combined BiLSTM-Attention for Chinese Named Entity Recognition,2020,Information-an International Interdisciplinary Journal,
387046111,The chaotic nature of temper in humans: A long short-term memory recurrent neural network model,2006,Medical Hypotheses,
389230654,"WearableDL: Wearable Internet-of-Things and Deep Learning for Big Data Analytics—Concept, Literature, and Future",2018,Mobile Information Systems,
394531925,Research commentary on recommendations with side information: a survey and research directions,2019,Electronic Commerce Research and Applications,
409039622,Representation Learning on Graphs: Methods and Applications.,2017,IEEE Data(base) Engineering Bulletin,
497854814,Representation Learning on Graphs: Methods and Applications.,2017,IEEE Data(base) Engineering Bulletin,
380246118,Neural networks with small weights implement finite memory machines,2002,Neural Computation,
36397763,Input-anticipating critical reservoirs show power law forgetting of unexpected input events,2015,Neural Computation,
224699568,Analysis and design of echo state networks,2007,Neural Computation,
161199236,Elman Backpropagation as Reinforcement for Simple Recurrent Networks,2007,Neural Computation,
166994335,Recurrent neural networks with small weights implement definite memory machines,2003,Neural Computation,
435005373,Sufficient conditions for error backflow convergence in dynamical recurrent neural networks,2002,Neural Computation,
156210487,Making Working Memory Work: A Computational Model of Learning in the Prefrontal Cortex and Basal Ganglia,2006,Neural Computation,
448195883,A new hypothesis for sleep: Tuning for criticality,2009,Neural Computation,
440911498,Universal approximation of multiple nonlinear operators by neural networks,2002,Neural Computation,
365890517,A taxonomy for spatiotemporal connectionist networks revisited: the unsupervised case,2003,Neural Computation,
381741230,"Deep, big, simple neural nets for handwritten digit recognition",2010,Neural Computation,
40973539,Spatiotemporal Connectionist Networks: A Taxonomy and Review,2001,Neural Computation,
377022227,Learning to Forget: Continual Prediction with LSTM,2000,Neural Computation,
349314769,Rule Extraction from Recurrent Neural Networks: A Taxonomy and Review,2005,Neural Computation,
460427752,State-dependent computation using coupled recurrent networks,2009,Neural Computation,
93357014,Training Recurrent Networks by Evolino,2007,Neural Computation,
280427155,Learning nonregular languages: a comparison of simple recurrent networks and LSTM,2002,Neural Computation,
112577690,Hierarchical error representation: A computational model of anterior cingulate and dorsolateral prefrontal cortex,2015,Neural Computation,
84035077,Symbolic computation using cellular automata-based hyperdimensional computing,2015,Neural Computation,
78186645,Continuous online sequence learning with an unsupervised neural network model,2016,Neural Computation,
389002786,Learning the structural vocabulary of a network,2017,Neural Computation,
216934151,Feedforward Approximations to Dynamic Recurrent Network Architectures,2018,Neural Computation,
232288262,Deep convolutional neural networks for image classification: A comprehensive review,2017,Neural Computation,
31831298,Gated Orthogonal Recurrent Units: On Learning to Forget,2019,Neural Computation,
376779326,Learning Simpler Language Models with the Differential State Framework,2017,Neural Computation,
184732663,Dynamic Neural Turing Machine with Continuous and Discrete Addressing Schemes,2017,Neural Computation,
283107872,Dynamics of learning in mlp: Natural gradient and singularity revisited,2018,Neural Computation,
176958110,An empirical evaluation of rule extraction from recurrent neural networks,2018,Neural Computation,
82661016,Applications of Recurrent Neural Networks in Environmental Factor Forecasting: A Review,2018,Neural Computation,
29027042,Decoding Movements from Cortical Ensemble Activity Using a Long Short-Term Memory Recurrent Network,2019,Neural Computation,
486271659,A Review of Recurrent Neural Networks: LSTM Cells and Network Architectures,2019,Neural Computation,
25039545,Deep Big Simple Neural Nets Excel on Handwritten Digit Recognition,2010,Neural Computation,
467462048,Feedforward approximations to dynamic recurrent network architectures,2018,Neural Computation,
445655345,Continuous online sequence learning with an unsupervised neural network model,2016,Neural Computation,
451752780,A Novel Predictive-Coding-Inspired Variational RNN Model for Online Prediction and Recognition,2019,Neural Computation,
273461149,Optimal Sampling of Parametric Families: Implications for Machine Learning,2019,Neural Computation,
2194727,The Discriminative Kalman Filter for Bayesian Filtering with Nonlinear and Nongaussian Observation Models.,2020,Neural Computation,
50987102,A Survey on Deep Learning for Multimodal Data Fusion.,2020,Neural Computation,
314588698,Equivalence Projective Simulation as a Framework for Modeling Formation of Stimulus Equivalence Classes.,2020,Neural Computation,
430346459,Epilepsyecosystem.org: crowd-sourcing reproducible seizure prediction with long-term human intracranial EEG,2018,Brain,
464004609,Short time Fourier transformation and deep neural networks for motor imagery brain computer interface recognition: STFT and DNN for MI-BCI Recognition,2018,Concurrency and Computation: Practice and Experience,
177001320,Long Short-Term Memory Networks for CSI300 Volatility Prediction with Baidu Search Volume,2019,Concurrency and Computation: Practice and Experience,
260171863,Evaluating deep learning models for sentiment classification,2018,Concurrency and Computation: Practice and Experience,
26109347,A scaled‐down neural conversational model for chatbots,2019,Concurrency and Computation: Practice and Experience,
107660790,A novel deep learning method for extracting unspecific biomedical relation,2018,Concurrency and Computation: Practice and Experience,
294592178,Deep learning for EEG data analytics: A survey: Deep learning for EEG data analytics: A survey,2019,Concurrency and Computation: Practice and Experience,
12583459,ANFIS and Deep Learning based missing sensor data prediction in IoT: ANFIS and Deep Learning based missing sensor data prediction in IoT,2019,Concurrency and Computation: Practice and Experience,
264568137,Neural attention model with keyword memory for abstractive document summarization,2019,Concurrency and Computation: Practice and Experience,
453533559,Learning representations from quadrilateral based geometric features for skeleton-based action recognition using LSTM networks,2020,Intelligent Decision Technologies,
105119299,Alternative Classification Techniques for Brain-Computer Interfaces for Smart Sensor Manufacturing Environments,2015,IFAC-PapersOnLine,
134038792,Deep Learning vs. Wise Learning: A Critical and Challenging Overview,2016,IFAC-PapersOnLine,
222864756,Data-Driven Impulse Response Regularization via Deep Learning,2018,IFAC-PapersOnLine,
363925788,A Machine Learning Approach for Virtual Flow Metering and Forecasting,2018,IFAC-PapersOnLine,
429698035,Learning Graph Dynamics using Deep Neural Networks,2018,IFAC-PapersOnLine,
309824039,Non-linear system modeling using LSTM neural networks,2018,IFAC-PapersOnLine,
134365736,Physics- and Learning-based Detection and Localization of False Data Injections in Automatic Generation Control,2018,IFAC-PapersOnLine,
69962833,Practical Nonlinear Model Predictive Control Algorithm for Long Short-Term Memory Networks,2019,IFAC-PapersOnLine,
170236926,Classification of Profit-Based Operating Regions for the Tennessee Eastman Process using Deep Learning Methods,2019,IFAC-PapersOnLine,
97463946,A Machine Learning Approach for Virtual Flow Metering and Forecasting,2018,IFAC-PapersOnLine,
51919551,Data-Driven Impulse Response Regularization via Deep Learning,2018,IFAC-PapersOnLine,
394889209,Estimating Soot Emission in Diesel Engines Using Gated Recurrent Unit Networks,2019,IFAC-PapersOnLine,
420031722,LSTM-Modeling of continuous emotions in an audiovisual affect recognition framework,2013,Image and Vision Computing,
286823456,Tracking continuous emotional trends of participants during affective dyadic interactions using body language and speech information,2013,Image and Vision Computing,
183652867,Going deeper into action recognition,2017,Image and Vision Computing,
69326968,Strength modelling for real-worldautomatic continuous affect recognition from audiovisual signals*,2017,Image and Vision Computing,
284965239,Recurrent semi-supervised classification and constrained adversarial generation with motion capture data,2018,Image and Vision Computing,
384237100,Reading car license plates using deep neural networks,2018,Image and Vision Computing,
62766559,Multi-view 3D face reconstruction with deep recurrent neural networks,2018,Image and Vision Computing,
328133594,Going deeper into action recognition,2017,Image and Vision Computing,
220824253,Recurrent semi-supervised classification and constrained adversarial generation with motion capture data,2018,Image and Vision Computing,
324524015,A deep bidirectional LSTM approach for video-realistic talking head,2016,Multimedia Tools and Applications,
485892957,Fine-grained attention for image caption generation,2018,Multimedia Tools and Applications,
195416371,LGA: latent genre aware micro-video recommendation on social media,2018,Multimedia Tools and Applications,
233673562,Breaking video into pieces for action recognition,2017,Multimedia Tools and Applications,
444792718,Large-scale user modeling with recurrent neural networks for music discovery on multiple time scales,2018,Multimedia Tools and Applications,
254370374,Android malware detection based on system call sequences and LSTM,2019,Multimedia Tools and Applications,
96136646,Action recognition with multi-scale trajectory-pooled 3D convolutional descriptors,2019,Multimedia Tools and Applications,
409893896,Explorations of skeleton features for LSTM-based action recognition,2019,Multimedia Tools and Applications,
22819762,Coupled-learning convolutional neural networks for object recognition,2019,Multimedia Tools and Applications,
66581305,CNN-RNN: a large-scale hierarchical image classification framework,2018,Multimedia Tools and Applications,
355435025,Spectrogram based multi-task audio classification,2019,Multimedia Tools and Applications,
376569290,A novel approach to generate a large scale of supervised data for short text sentiment analysis,2018,Multimedia Tools and Applications,
452511924,VRheab: a fully immersive motor rehabilitation system based on recurrent neural network,2018,Multimedia Tools and Applications,
194102374,Multi-modal gated recurrent units for image description,2018,Multimedia Tools and Applications,
230249421,Human action recognition based on quaternion spatial-temporal convolutional neural network and LSTM in RGB videos,2018,Multimedia Tools and Applications,
301544019,A visual attention-based keyword extraction for document classification,2018,Multimedia Tools and Applications,
171130644,Detecting anomalous emotion through big data from social networks based on a deep learning method,2018,Multimedia Tools and Applications,
158156237,Looking deeper and transferring attention for image captioning,2018,Multimedia Tools and Applications,
264137308,Advances in description of 3D human motion,2018,Multimedia Tools and Applications,
303275850,Time-varying LSTM networks for action recognition,2018,Multimedia Tools and Applications,
479797420,Deep neural network architecture for sentiment analysis and emotion identification of Twitter messages,2018,Multimedia Tools and Applications,
277958165,Driver drowsiness detection using hybrid convolutional neural network and long short-term memory,2018,Multimedia Tools and Applications,
94220124,Word-to-region attention network for visual question answering,2019,Multimedia Tools and Applications,
193585942,Combining multiple deep cues for action recognition,2018,Multimedia Tools and Applications,
455881610,Enhancing multimodal deep representation learning by fixed model reuse,2018,Multimedia Tools and Applications,
121631964,Multi-language online handwriting recognition based on beta-elliptic model and hybrid TDNN-SVM classifier,2018,Multimedia Tools and Applications,
400957982,Improving speech embedding using crossmodal transfer learning with audio-visual data,2018,Multimedia Tools and Applications,
19872882,Event detection in soccer videos using unsupervised learning of Spatio-temporal features based on pooled spatial pyramid model,2019,Multimedia Tools and Applications,
73239484,Continuous affect recognition with weakly supervised learning,2019,Multimedia Tools and Applications,
304391403,Chinese medical question answer selection via hybrid models based on CNN and GRU,2019,Multimedia Tools and Applications,
450897820,An attention mechanism based convolutional LSTM network for video action recognition,2019,Multimedia Tools and Applications,
311736667,An adaptive model for sequential labeling systems: Application for management change event,2019,Multimedia Tools and Applications,
314899838,Text recognition in document images obtained by a smartphone based on deep convolutional and recurrent neural network,2019,Multimedia Tools and Applications,
464002437,LSTM-based real-time action detection and prediction in human motion streams,2019,Multimedia Tools and Applications,
382609502,Robust Kalman filtering with long short-term memory for image-based visual servo control,2019,Multimedia Tools and Applications,
413005951,Learning spatial-temporal representation for smoke vehicle detection,2019,Multimedia Tools and Applications,
142361682,Deep learning ensemble with data augmentation using a transcoder in visual description,2019,Multimedia Tools and Applications,
84618233,An effective approach for emotion detection in multimedia text data using sequence based convolutional neural network,2019,Multimedia Tools and Applications,
230334620,Deep multimodal embedding for video captioning,2019,Multimedia Tools and Applications,
53345883,Opinion mining in Persian language using a hybrid feature extraction approach based on convolutional neural network,2019,Multimedia Tools and Applications,
176258621,Survey of deep learning and architectures for visual captioning—transitioning between media and natural languages,2019,Multimedia Tools and Applications,
167134364,Dilated temporal relational adversarial network for generic video summarization,2019,Multimedia Tools and Applications,
117488349,Sequential image encoding for vision-to-language problems,2019,Multimedia Tools and Applications,
405938632,Multi-modal sequence model with gated fully convolutional blocks for micro-video venue classification,2019,Multimedia Tools and Applications,
397604478,Overview of Research in the field of Video Compression using Deep Neural Networks,2020,Multimedia Tools and Applications,
218785951,Spatio-temporal SRU with global context-aware attention for 3D human action recognition,2020,Multimedia Tools and Applications,
72705,Representation learning in a deep network for license plate recognition,2020,Multimedia Tools and Applications,
396823305,From video pornography to cancer cells: a tensor framework for spatiotemporal description,2020,Multimedia Tools and Applications,
